lncRNA,score
lNONHSAG016926,1.0130396028449625e-05
lNONHSAG000920,1.0121524972940206e-05
lNONHSAG048617,1.0105968815385315e-05
lNONHSAG005721,1.010229517156214e-05
lNONHSAG038610,1.0094678435006933e-05
lNONHSAG043371,1.0086504870992718e-05
lNONHSAG032803,1.0084794382791931e-05
lNONHSAG007646,1.0082280162951621e-05
lNONHSAG040493,1.0076633948419743e-05
lNONHSAG023917,1.0076270787528109e-05
lNONHSAG030485,1.006639946553172e-05
lC6orf3,1.0064752042446448e-05
lNONHSAG027734,1.0064390105246553e-05
lNONHSAG008103,1.0062390399154584e-05
lNONHSAG036485,1.0042747747256276e-05
lNONHSAG030876,1.002850394866113e-05
lNONHSAG041104,1.0027518750938624e-05
lNONHSAG088395,1.0012527718586344e-05
lNONHSAG001375,9.999285106551844e-06
lNONHSAG055870,9.99387019043436e-06
lNONHSAG013535,9.978413888211454e-06
lNONHSAG024223,9.975138180295418e-06
lNONHSAG049931,9.969304982330586e-06
lNONHSAG022210,9.958037433934647e-06
lNONHSAG037015,9.954805409226457e-06
lNONHSAG014470,9.954300721634767e-06
lNONHSAG035788,9.952122397582501e-06
lNONHSAG049101,9.950039922744443e-06
lNONHSAG035536,9.94033626283048e-06
lNONHSAG052616,9.934688723521065e-06
lNONHSAG025683,9.934548368989631e-06
lNONHSAG041323,9.918272883010451e-06
lNONHSAG041626,9.894752446555005e-06
lNONHSAG035574,9.875018325005644e-06
lNONHSAG007160,9.865828138608254e-06
lNONHSAG032261,9.820700652099804e-06
lNONHSAG050716,9.803952004602726e-06
lNONHSAG013822,9.791256421756533e-06
lNONHSAG055306,9.780449242244629e-06
lNONHSAG048593,9.77381755261702e-06
lNONHSAG007602,9.764682076903545e-06
lNONHSAG022681,9.762972430744439e-06
lNONHSAG049681,9.756433022283367e-06
lNONHSAG018223,9.75120057908376e-06
lNONHSAG013847,9.749863926377051e-06
lNONHSAG017020,9.745790571851169e-06
lNONHSAG051362,9.74476258506619e-06
lNONHSAG030773,9.743670955477385e-06
lNONHSAG039273,9.715080183001082e-06
lENSG00000285646,9.709607469010297e-06
lNONHSAG028029,9.689092472640656e-06
lNONHSAG030947,9.666938997691067e-06
lNONHSAG032029,9.648452541138975e-06
lNONHSAG035676,9.648005419419892e-06
lNONHSAG023370,9.645227740135208e-06
lNONHSAG052410,9.617946529238682e-06
lNONHSAG038887,9.613732702326616e-06
lNONHSAG039631,9.612700970482826e-06
lNONHSAG012949,9.599053749489735e-06
lNONHSAG022885,9.596658234171317e-06
lENSG00000259001,9.581048088248907e-06
lENSG00000285565,9.578595218939234e-06
lNONHSAG022806,9.56402316084446e-06
lNONHSAG013189,9.554228015495574e-06
lNONHSAG048610,9.549534880988069e-06
lNONHSAG023554,9.547606525685692e-06
lNONHSAG018356,9.544015173180543e-06
lNONHSAG006286,9.52377702922867e-06
lNONHSAG019462,9.522432411519432e-06
lENSG00000288632,9.518661947514168e-06
lNONHSAG025398,9.514927455954734e-06
lNONHSAG036698,9.500398235587533e-06
lNONHSAG016810,9.500386447811748e-06
lNONHSAG029467,9.499129334714335e-06
lNONHSAG012033,9.497428370137042e-06
lNONHSAG032253,9.495256327649452e-06
lNONHSAG051943,9.463373211665093e-06
lNONHSAG019680,9.461923332413328e-06
lNONHSAG054394,9.461599343012395e-06
lNONHSAG034117,9.460256810774834e-06
lNONHSAG042089,9.454321063221825e-06
lNONHSAG032317,9.451130485268564e-06
lNONHSAG024067,9.450167095288695e-06
lNONHSAG025668,9.439166905958825e-06
lNONHSAG000536,9.43828996925919e-06
lNONHSAG050559,9.437224031748468e-06
lNONHSAG030059,9.436832090405427e-06
lNONHSAG031645,9.435449212323525e-06
lNONHSAG002188,9.435339972813448e-06
lNONHSAG014135,9.429176081121068e-06
lNONHSAG030613,9.42047560520463e-06
lNONHSAG010820,9.411065702925204e-06
lNONHSAG036273,9.410927542818026e-06
lNONHSAG053058,9.40260254393659e-06
lNONHSAG036436,9.39488462972209e-06
lNONHSAG036926,9.39312588837986e-06
lNONHSAG053577,9.387976501878004e-06
lNONHSAG019954,9.371642016516843e-06
lNONHSAG027499,9.358691471575325e-06
lNONHSAG038827,9.352910513762614e-06
lNONHSAG044263,9.348030680411525e-06
lNONHSAG010792,9.34439029424113e-06
lNONHSAG027844,9.339748033181654e-06
lNONHSAG015848,9.325235922480043e-06
lNONHSAG035965,9.324144308304915e-06
lNONHSAG024064,9.320378004725696e-06
lNONHSAG022046,9.319196908820448e-06
lNONHSAG001993,9.317757377298578e-06
lNONHSAG022495,9.313183317489549e-06
lNONHSAG023633,9.309076508830572e-06
lNONHSAG027495,9.292162208714708e-06
lNONHSAG026159,9.289648301695017e-06
lNONHSAG043010,9.277586867562882e-06
lNONHSAG011084,9.274241268898426e-06
lNONHSAG026792,9.272891854106217e-06
lNONHSAG016403,9.272720451340306e-06
lNONHSAG029234,9.27224623906102e-06
lNONHSAG072707,9.272093729416332e-06
lNONHSAG019051,9.244897688703604e-06
lNONHSAG013652,9.243479176965631e-06
lNONHSAG017792,9.229875484981593e-06
lNONHSAG042949,9.21961223924607e-06
lSNORD64,9.216667129309797e-06
lNONHSAG039785,9.204474306575434e-06
lNONHSAG051087,9.2000414652104e-06
lNONHSAG016089,9.195408972051905e-06
lNONHSAG039670,9.188065286600759e-06
lNONHSAG006949,9.173384474151535e-06
lNONHSAG038068,9.167143823855392e-06
lNONHSAG005992,9.165100359826602e-06
lNONHSAG045053,9.158634869087333e-06
lNONHSAG004921,9.135578264097537e-06
lNONHSAG031203,9.118226746635395e-06
lNONHSAG013473,9.109336254846067e-06
lNONHSAG049212,9.103894759503034e-06
lNONHSAG054258,9.09658421484923e-06
lNONHSAG047609,9.094961897949338e-06
lNONHSAG002228,9.09079236866945e-06
lNONHSAG032247,9.088045971525758e-06
lNONHSAG031833,9.087341858570231e-06
lENSG00000285424,9.080717763274143e-06
lNONHSAG000642,9.075133758966841e-06
lNONHSAG000199,9.071195470657593e-06
lNONHSAG026272,9.069408462877083e-06
lNONHSAG014942,9.063314598668042e-06
lNONHSAG013672,9.052500615460772e-06
lNONHSAG034615,9.041451374883547e-06
lNONHSAG041867,9.02903613043089e-06
lNONHSAG011211,9.027122053529537e-06
lNONHSAG026129,9.022280531126126e-06
lNONHSAG016222,9.021633663218045e-06
lNONHSAG015489,9.009052485254827e-06
lNONHSAG031504,9.00562137112323e-06
lNONHSAG026743,9.000412909532937e-06
lNONHSAG036343,8.995690263409352e-06
lNONHSAG051150,8.985440890281304e-06
lNONHSAG048688,8.981196073244283e-06
lNONHSAG037021,8.975666559440442e-06
lNONHSAG041376,8.969852088739133e-06
lNONHSAG035626,8.967713651742384e-06
lNONHSAG019779,8.960554064217267e-06
lNONHSAG025970,8.954242179944899e-06
lNONHSAG038300,8.950585828769292e-06
lNONHSAG004621,8.941720177864787e-06
lNONHSAG054355,8.940204328635211e-06
lNONHSAG053387,8.932453822377647e-06
lNONHSAG029837,8.93227459119092e-06
lNONHSAG049362,8.906605780681308e-06
lNONHSAG012719,8.896332975821287e-06
lNONHSAG004359,8.886394723379576e-06
lNONHSAG007282,8.882898675170212e-06
lNONHSAG006844,8.880951078573906e-06
lNONHSAG036792,8.874117964687725e-06
lNONHSAG041905,8.8658160516687e-06
lNONHSAG005422,8.86362735179215e-06
lNONHSAG054118,8.857977548825363e-06
lNONHSAG015182,8.850527235541157e-06
lNONHSAG011610,8.847696283366398e-06
lNONHSAG009779,8.843276052880665e-06
lNONHSAG011697,8.837793980108777e-06
lNONHSAG038359,8.83424293198282e-06
lNONHSAG054609,8.831825392213784e-06
lNONHSAG069030,8.829280014518579e-06
lNONHSAG007233,8.8198469369697e-06
lNONHSAG019942,8.809287924492928e-06
lNONHSAG051979,8.808598595041584e-06
lNONHSAG001996,8.804984257938264e-06
lNONHSAG024903,8.803374597833142e-06
lNONHSAG031351,8.801533223816648e-06
lNONHSAG025319,8.793154765037102e-06
lNONHSAG052726,8.791148934447517e-06
lNONHSAG043768,8.77119293001938e-06
lNONHSAG011351,8.75350873995194e-06
lNONHSAG006398,8.740499699439566e-06
lNONHSAG028200,8.739268249745483e-06
lNONHSAG044768,8.735974296596936e-06
lNONHSAG027882,8.734540451352699e-06
lNONHSAG023243,8.733791629922856e-06
lNONHSAG023246,8.732525726722493e-06
lNONHSAG013588,8.72765833758138e-06
lNONHSAG025992,8.719675597521077e-06
lENSG00000283696,8.712984498961318e-06
lNONHSAG006704,8.706809729709476e-06
lNONHSAG026934,8.704327436342947e-06
lNONHSAG013962,8.688168074145602e-06
lNONHSAG012879,8.687426183296519e-06
lNONHSAG036564,8.681609689138667e-06
lENSG00000279168,8.6781061956304e-06
lNONHSAG013645,8.676866873164146e-06
lNONHSAG019665,8.67074916706801e-06
lNONHSAG030184,8.67023635475137e-06
lNONHSAG011785,8.665783122150489e-06
lNONHSAG035397,8.661577207982132e-06
lNONHSAG004902,8.659418645397431e-06
lNONHSAG044880,8.659212290460326e-06
lNONHSAG027820,8.657109582129134e-06
lNONHSAG023207,8.65515455512753e-06
lNONHSAG008220,8.654949098966936e-06
lNONHSAG037591,8.650550573491676e-06
lNONHSAG031581,8.63944818021219e-06
lNONHSAG029050,8.63943745983229e-06
lNONHSAG017827,8.638051567448165e-06
lNONHSAG011364,8.637054212254869e-06
lNONHSAG022611,8.632572423572359e-06
lNONHSAG024262,8.626862257199687e-06
lNONHSAG035755,8.614574691177968e-06
lNONHSAG021359,8.611678511397139e-06
lENSG00000283907,8.609916044888019e-06
lNONHSAG035416,8.602820248246224e-06
lNONHSAG048603,8.594322131508135e-06
lNONHSAG041293,8.580382390849592e-06
lNONHSAG036052,8.579865113369952e-06
lNONHSAG061460,8.568357995175762e-06
lNONHSAG051801,8.56546042082627e-06
lNONHSAG034421,8.543987926465179e-06
lNONHSAG015969,8.537385692172878e-06
lNONHSAG011090,8.536280501008769e-06
lNONHSAG019967,8.533606677484833e-06
lNONHSAG021404,8.52512978067022e-06
lNONHSAG049936,8.524216542081614e-06
lNONHSAG035332,8.516547960481507e-06
lNONHSAG001818,8.509478846871405e-06
lNONHSAG013150,8.504616515461728e-06
lNONHSAG034326,8.501937682262918e-06
lNONHSAG036412,8.501623388401343e-06
lNONHSAG016769,8.501182684858444e-06
lNONHSAG011548,8.501107544943956e-06
lNONHSAG018999,8.500352478605268e-06
lNONHSAG026091,8.497758321516551e-06
lNONHSAG007434,8.49679263877318e-06
lNONHSAG051190,8.474537428398895e-06
lNONHSAG044362,8.463012092186854e-06
lNONHSAG007904,8.460309139253313e-06
lNONHSAG048615,8.45112301903884e-06
lNONHSAG013840,8.448409792999484e-06
lNONHSAG011276,8.446784201955421e-06
lNONHSAG000967,8.44225529580416e-06
lNONHSAG018057,8.437427806402976e-06
lNONHSAG043616,8.43421017195444e-06
lNONHSAG002576,8.425063101775586e-06
lNONHSAG045099,8.409172401866451e-06
lNONHSAG036487,8.404123085429105e-06
lNONHSAG048886,8.392322588105502e-06
lNONHSAG039084,8.374113618545465e-06
lNONHSAG014137,8.362504043590248e-06
lNONHSAG013859,8.341392905961113e-06
lNONHSAG027894,8.333921664324762e-06
lNONHSAG034774,8.31596338668922e-06
lNONHSAG050845,8.30954334882484e-06
lNONHSAG014589,8.309299891579812e-06
lENSG00000273112,8.308068138974266e-06
lNONHSAG002701,8.307728800168485e-06
lNONHSAG035994,8.298024566304477e-06
lNONHSAG021094,8.296510241029068e-06
lENSG00000258344,8.295871553070958e-06
lNONHSAG001278,8.287621967560912e-06
lNONHSAG048367,8.285024170387657e-06
lNONHSAG031289,8.266175783748014e-06
lNONHSAG075131,8.261189665765497e-06
lNONHSAG003368,8.255393127983761e-06
lNONHSAG049909,8.248564094409446e-06
lNONHSAG034693,8.243119207479153e-06
lENSG00000233421,8.234049275764764e-06
lNONHSAG029904,8.221497673661747e-06
lNONHSAG006204,8.220486087763717e-06
lNONHSAG010307,8.218785622134765e-06
lNONHSAG011686,8.216415794910381e-06
lNONHSAG014046,8.21007918670322e-06
lNONHSAG006780,8.208760355410878e-06
lRP11-119K6.6,8.182492804193773e-06
lNONHSAG010200,8.182394231823419e-06
lNONHSAG023238,8.174313133594924e-06
lNONHSAG025200,8.163710610704951e-06
lNONHSAG033733,8.162221767025275e-06
lNONHSAG021914,8.1613832840257e-06
lNONHSAG032504,8.150134053740027e-06
lNONHSAG031428,8.140675572999818e-06
lNONHSAG019685,8.137401300110963e-06
lNONHSAG052621,8.126956491766536e-06
lNONHSAG003557,8.110841321815886e-06
lCTC-338M12.2,8.110206198871195e-06
lENSG00000235979,8.108726299328183e-06
lNONHSAG040081,8.106279776551513e-06
lENSG00000275016,8.104738273408388e-06
lNONHSAG000074,8.103138366257567e-06
lNONHSAG029952,8.102719251411627e-06
lNONHSAG043479,8.086906602859068e-06
lNONHSAG009768,8.083866858945769e-06
lNONHSAG016894,8.080561367486061e-06
lNONHSAG032053,8.076467094106663e-06
lNONHSAG012442,8.07499064427494e-06
lNONHSAG012745,8.074068061361381e-06
lNONHSAG002666,8.074026025999899e-06
lNONHSAG038978,8.070223780956441e-06
lNONHSAG037025,8.064450900533232e-06
lNONHSAG013677,8.056688297272168e-06
lNONHSAG009415,8.056248220231476e-06
lNONHSAG022989,8.050737996607487e-06
lNONHSAG002158,8.044545216728459e-06
lNONHSAG003558,8.043301391620773e-06
lNONHSAG049959,8.032967655161581e-06
lNONHSAG006557,8.032889251201436e-06
lNONHSAG017773,8.02352375613206e-06
lNONHSAG029750,8.012918888098788e-06
lNONHSAG005223,8.01217588075034e-06
lNONHSAG026599,8.006548580033378e-06
lNONHSAG022682,8.000569877591138e-06
lNONHSAG038409,7.998507942549873e-06
lNONHSAG035369,7.989433570093835e-06
lNONHSAG033216,7.986909809218819e-06
lNONHSAG034796,7.985622171769493e-06
lNONHSAG017485,7.982583141345647e-06
lNONHSAG002205,7.972567810294506e-06
lNONHSAG041976,7.969399161173484e-06
lNONHSAG040864,7.967645128267239e-06
lNONHSAG043598,7.958671395108985e-06
lNONHSAG031223,7.951240039065409e-06
lNONHSAG035682,7.947757968077177e-06
lNONHSAG039082,7.933896406870424e-06
lNONHSAG036445,7.932290224595302e-06
lNONHSAG003888,7.926156172112533e-06
lNONHSAG027452,7.923983536934001e-06
lNONHSAG046854,7.918805876542201e-06
lNONHSAG036415,7.918791140286528e-06
lENSG00000258017,7.9137470942332e-06
lNONHSAG014473,7.912840955136045e-06
lNONHSAG028864,7.91277591944821e-06
lNONHSAG018293,7.912311549581606e-06
lNONHSAG000484,7.911351406375533e-06
lNONHSAG000046,7.907285720973235e-06
lNONHSAG077122,7.901639416446997e-06
lNONHSAG017613,7.899384908177564e-06
lENSG00000175061,7.897919420352273e-06
lNONHSAG029130,7.887743632286197e-06
lENSG00000257322,7.887009067921326e-06
lNONHSAG018227,7.883381082622216e-06
lNONHSAG022030,7.879486431417063e-06
lENSG00000231332,7.876252212436973e-06
lNONHSAG038027,7.86837754260936e-06
lNONHSAG033937,7.867428856216497e-06
lNONHSAG044006,7.866908488983346e-06
lNONHSAG035348,7.85518742656645e-06
lNONHSAG029628,7.852356683052126e-06
lNONHSAG003737,7.845639592435846e-06
lNONHSAG032450,7.834082800969658e-06
lNONHSAG005962,7.816139042267504e-06
lNONHSAG026631,7.815285339135277e-06
lNONHSAG006265,7.814961640492154e-06
lNONHSAG028706,7.814699299996263e-06
lNONHSAG047260,7.81113136265616e-06
lNONHSAG004629,7.80951726653669e-06
lNONHSAG046912,7.808586313554941e-06
lNONHSAG031198,7.808379847937796e-06
lNONHSAG011125,7.805314231352275e-06
lNONHSAG031313,7.796276356437986e-06
lNONHSAG031616,7.793780543875963e-06
lNONHSAG018432,7.791827775613536e-06
lNONHSAG034916,7.790428159740924e-06
lNONHSAG050377,7.787563926125555e-06
lNONHSAG001999,7.785859037347747e-06
lNONHSAG021921,7.75811953014087e-06
lNONHSAG048960,7.749434760438579e-06
lNONHSAG049885,7.747057076272262e-06
lNONHSAG040258,7.74637719456527e-06
lNONHSAG036735,7.742429789206367e-06
lNONHSAG025632,7.728169355421989e-06
lNONHSAG041338,7.712547828858442e-06
lNONHSAG054464,7.710382519175778e-06
lNONHSAG002243,7.709600954105914e-06
lNONHSAG007353,7.705547189142917e-06
lNONHSAG031273,7.7028937455752e-06
lNONHSAG023418,7.699230733374817e-06
lNONHSAG053631,7.698737574797067e-06
lNONHSAG048354,7.695186608149263e-06
lNONHSAG003754,7.686242651679173e-06
lENSG00000257337,7.649640029041898e-06
lNONHSAG020774,7.646219286974373e-06
lNONHSAG047292,7.64384475390171e-06
lNONHSAG007833,7.64214563517993e-06
lNONHSAG036068,7.637302183843935e-06
lNONHSAG006227,7.63469144130349e-06
lRP1-167A14.2,7.628404475820396e-06
lNONHSAG007119,7.626041376965737e-06
lNONHSAG041482,7.6240098845924056e-06
lNONHSAG016884,7.617399807635296e-06
lNONHSAG015524,7.615581557969029e-06
lNONHSAG030342,7.6117671161876765e-06
lNONHSAG019693,7.609546680691133e-06
lNONHSAG049744,7.5930816541312595e-06
lNONHSAG012695,7.591466714192299e-06
lNONHSAG045491,7.5882047998548525e-06
lNONHSAG017229,7.584588611581852e-06
lNONHSAG032997,7.580915736257236e-06
lNONHSAG028870,7.576983825100132e-06
lNONHSAG020951,7.576322265738111e-06
lNONHSAG055352,7.559836418585534e-06
lNONHSAG049856,7.552822189566209e-06
lENSG00000288700,7.551588374892891e-06
lNONHSAG019454,7.539360685129592e-06
lNONHSAG044851,7.539360685129592e-06
lNONHSAG001876,7.530079278019053e-06
lNONHSAG053027,7.529573566069598e-06
lNONHSAG020032,7.513451739799503e-06
lENSG00000214783,7.50734388944985e-06
lENSG00000273432,7.50734388944985e-06
lNONHSAG001968,7.506262482694154e-06
lNONHSAG011446,7.499535673900924e-06
lNONHSAG032001,7.495427413219205e-06
lRP11-123O22.1,7.495343493603893e-06
lNONHSAG019364,7.4899025400863164e-06
lNONHSAG010319,7.487897939088059e-06
lNONHSAG034299,7.487764967232347e-06
lNONHSAG033254,7.487404952557348e-06
lNONHSAG037205,7.486935748933632e-06
lNONHSAG002549,7.4824987146379295e-06
lNONHSAG015904,7.48139311316071e-06
lNONHSAG022595,7.469689799822768e-06
lNONHSAG025577,7.463150525346204e-06
lNONHSAG084701,7.4622206905778685e-06
lNONHSAG009728,7.460222990431433e-06
lNONHSAG002368,7.458984082400384e-06
lNONHSAG028210,7.456705793833804e-06
lNONHSAG048224,7.4525096670909195e-06
lNONHSAG015215,7.447525643530731e-06
lNONHSAG038559,7.440665121928214e-06
lNONHSAG024129,7.434871644165504e-06
lNONHSAG018766,7.4322839482835525e-06
lNONHSAG047830,7.428095043937662e-06
lNONHSAG012518,7.422563134860115e-06
lNONHSAG016603,7.414286632443112e-06
lNONHSAG044266,7.401851006315359e-06
lNONHSAG031666,7.396845988412247e-06
lNONHSAG035707,7.39504672679372e-06
lNONHSAG006715,7.388151099264399e-06
lNONHSAG040394,7.386655026485545e-06
lNONHSAG031229,7.37892335075432e-06
lNONHSAG008921,7.3765524543668546e-06
lNONHSAG013704,7.355989543519289e-06
lNONHSAG077527,7.353672549221325e-06
lNONHSAG006353,7.345792734882561e-06
lNONHSAG039275,7.343583042032549e-06
lNONHSAG020463,7.3383837882439234e-06
lNONHSAG012722,7.336996506357014e-06
lNONHSAG030057,7.336270412021992e-06
lNONHSAG023594,7.326882865492525e-06
lNONHSAG051658,7.320493679934196e-06
lENSG00000265496,7.312484447310291e-06
lNONHSAG010492,7.3047333194982756e-06
lNONHSAG015535,7.3047333194982756e-06
lNONHSAG032383,7.296272638107701e-06
lNONHSAG047966,7.2942446673671e-06
lNONHSAG052891,7.288556324076671e-06
lNONHSAG049129,7.287337857833323e-06
lNONHSAG034933,7.287202934302709e-06
lNONHSAG050753,7.284933895511418e-06
lNONHSAG030236,7.282514200016638e-06
lNONHSAG017838,7.277339039501542e-06
lENSG00000231079,7.2754384168456695e-06
lENSG00000289474,7.2754384168456695e-06
lNONHSAG007197,7.274710154321028e-06
lNONHSAG036906,7.269132608881778e-06
lNONHSAG008914,7.268219908849188e-06
lNONHSAG016155,7.266759368287026e-06
lNONHSAG029742,7.264255724864499e-06
lENSG00000265749,7.249440674440031e-06
lNONHSAG030434,7.236307966268909e-06
lNONHSAG035246,7.22185471107632e-06
lNONHSAG009993,7.210846285898621e-06
lNONHSAG000930,7.20854351400267e-06
lNONHSAG037408,7.207546392448087e-06
lNONHSAG018536,7.194447068631302e-06
lRP11-106M3.2,7.17640882071003e-06
lNONHSAG039754,7.1686286280981046e-06
lNONHSAG045344,7.165482712523271e-06
lNONHSAG039417,7.161600265575442e-06
lNONHSAG017276,7.1592333137921e-06
lNONHSAG035347,7.1592255448327066e-06
lNONHSAG024778,7.158642042461431e-06
lENSG00000249492,7.157808845577168e-06
lNONHSAG038073,7.151856764010797e-06
lNONHSAG011596,7.1514244121140495e-06
lNONHSAG007113,7.151084231907217e-06
lNONHSAG026721,7.139041508595181e-06
lNONHSAG014576,7.132035858865145e-06
lNONHSAG018621,7.131769322081124e-06
lNONHSAG012162,7.121461471902366e-06
lNONHSAG090333,7.11410517089675e-06
lNONHSAG006711,7.111245839841609e-06
lNONHSAG042245,7.106948320645706e-06
lNONHSAG019861,7.105692903705933e-06
lNONHSAG026939,7.104765645867474e-06
lNONHSAG012694,7.101987242549963e-06
lNONHSAG030227,7.098024017022457e-06
lENSG00000259410,7.088718485391705e-06
lNONHSAG034186,7.072257507620807e-06
lNONHSAG020635,7.064338537948751e-06
lNONHSAG002943,7.062929070096771e-06
lNONHSAG050405,7.051628471710552e-06
lNONHSAG042085,7.0475965167091815e-06
lNONHSAG020996,7.044481405408827e-06
lNONHSAG001840,7.043519464301808e-06
lNONHSAG019872,7.043263304176289e-06
lNONHSAG021862,7.038944548656669e-06
lNONHSAG052204,7.038737195570033e-06
lNONHSAG022073,7.037313189450953e-06
lNONHSAG031551,7.03692603055569e-06
lNONHSAG027008,7.028695966658087e-06
lNONHSAG007821,7.028349873286467e-06
lNONHSAG040598,7.024926363494662e-06
