lncRNA_id,identifier,gene_name,gene_id
lNONMMUG008656,NONMMUG008656,NONMMUG008656,NONMMUG008656
lNONMMUG008658,NONMMUG008658,NONMMUG008658,NONMMUG008658
lNONMMUG008659,NONMMUG008659,NONMMUG008659,NONMMUG008659
lNONMMUG008660,NONMMUG008660,NONMMUG008660,NONMMUG008660
lNONMMUG008661,NONMMUG008661,NONMMUG008661,NONMMUG008661
lNONMMUG008662,NONMMUG008662,NONMMUG008662,NONMMUG008662
lNONMMUG008663,NONMMUG008663,NONMMUG008663,NONMMUG008663
lNONMMUG008664,NONMMUG008664,NONMMUG008664,NONMMUG008664
lNONMMUG008665,NONMMUG008665,NONMMUG008665,NONMMUG008665
lNONMMUG008666,NONMMUG008666,NONMMUG008666,NONMMUG008666
lNONMMUG008667,NONMMUG008667,NONMMUG008667,NONMMUG008667
lNONMMUG008668,NONMMUG008668,NONMMUG008668,NONMMUG008668
lNONMMUG008669,NONMMUG008669,NONMMUG008669,NONMMUG008669
lNONMMUG008670,NONMMUG008670,NONMMUG008670,NONMMUG008670
lNONMMUG008671,NONMMUG008671,NONMMUG008671,NONMMUG008671
lNONMMUG008672,NONMMUG008672,NONMMUG008672,NONMMUG008672
lNONMMUG008673,NONMMUG008673,NONMMUG008673,NONMMUG008673
lNONMMUG008675,NONMMUG008675,NONMMUG008675,NONMMUG008675
lNONMMUG008676,NONMMUG008676,NONMMUG008676,NONMMUG008676
lNONMMUG008679,NONMMUG008679,NONMMUG008679,NONMMUG008679
lNONMMUG008682,NONMMUG008682,NONMMUG008682,NONMMUG008682
lNONMMUG008683,NONMMUG008683,NONMMUG008683,NONMMUG008683
lNONMMUG008684,NONMMUG008684,NONMMUG008684,NONMMUG008684
lNONMMUG008685,NONMMUG008685,NONMMUG008685,NONMMUG008685
lNONMMUG008691,NONMMUG008691,NONMMUG008691,NONMMUG008691
lNONMMUG008693,NONMMUG008693,NONMMUG008693,NONMMUG008693
lNONMMUG008694,NONMMUG008694,NONMMUG008694,NONMMUG008694
lNONMMUG008695,NONMMUG008695,NONMMUG008695,NONMMUG008695
lNONMMUG008696,NONMMUG008696,NONMMUG008696,NONMMUG008696
lNONMMUG008697,NONMMUG008697,NONMMUG008697,NONMMUG008697
lNONMMUG008698,NONMMUG008698,NONMMUG008698,NONMMUG008698
lNONMMUG008701,NONMMUG008701,NONMMUG008701,NONMMUG008701
lNONMMUG008702,NONMMUG008702,NONMMUG008702,NONMMUG008702
lNONMMUG008705,NONMMUG008705,NONMMUG008705,NONMMUG008705
lNONMMUG008706,NONMMUG008706,NONMMUG008706,NONMMUG008706
lNONMMUG008707,NONMMUG008707,NONMMUG008707,NONMMUG008707
lNONMMUG008708,NONMMUG008708,NONMMUG008708,NONMMUG008708
lNONMMUG008709,NONMMUG008709,NONMMUG008709,NONMMUG008709
lNONMMUG008710,NONMMUG008710,NONMMUG008710,NONMMUG008710
lNONMMUG008711,NONMMUG008711,RPI002_008003,NONMMUG008711
lNONMMUG008713,NONMMUG008713,NONMMUG008713,NONMMUG008713
lNONMMUG008714,NONMMUG008714,NONMMUG008714,NONMMUG008714
lNONMMUG008715,NONMMUG008715,NONMMUG008715,NONMMUG008715
lNONMMUG008716,NONMMUG008716,NONMMUG008716,NONMMUG008716
lNONMMUG008717,NONMMUG008717,NONMMUG008717,NONMMUG008717
lNONMMUG008719,NONMMUG008719,NONMMUG008719,NONMMUG008719
lNONMMUG008720,NONMMUG008720,NONMMUG008720,NONMMUG008720
lNONMMUG008721,NONMMUG008721,NONMMUG008721,NONMMUG008721
lNONMMUG008722,NONMMUG008722,NONMMUG008722,NONMMUG008722
lNONMMUG008723,NONMMUG008723,NONMMUG008723,NONMMUG008723
lNONMMUG008724,NONMMUG008724,NONMMUG008724,NONMMUG008724
lNONMMUG008725,NONMMUG008725,NONMMUG008725,NONMMUG008725
lNONMMUG008726,NONMMUG008726,NONMMUG008726,NONMMUG008726
lNONMMUG008727,NONMMUG008727,NONMMUG008727,NONMMUG008727
lNONMMUG008728,NONMMUG008728,NONMMUG008728,NONMMUG008728
lNONMMUG008730,NONMMUG008730,Gm15691,NONMMUG008730
lNONMMUG008731,NONMMUG008731,NONMMUG008731,NONMMUG008731
lNONMMUG008734,NONMMUG008734,NONMMUG008734,NONMMUG008734
lNONMMUG008741,NONMMUG008741,NONMMUG008741,NONMMUG008741
lNONMMUG008742,NONMMUG008742,NONMMUG008742,NONMMUG008742
lNONMMUG008747,NONMMUG008747,NONMMUG008747,NONMMUG008747
lNONMMUG008749,NONMMUG008749,NONMMUG008749,NONMMUG008749
lNONMMUG008750,NONMMUG008750,NONMMUG008750,NONMMUG008750
lNONMMUG008751,NONMMUG008751,NONMMUG008751,NONMMUG008751
lNONMMUG008752,NONMMUG008752,NONMMUG008752,NONMMUG008752
lNONMMUG008753,NONMMUG008753,NONMMUG008753,NONMMUG008753
lNONMMUG008754,NONMMUG008754,NONMMUG008754,NONMMUG008754
lNONMMUG008755,NONMMUG008755,NONMMUG008755,NONMMUG008755
lNONMMUG008757,NONMMUG008757,NONMMUG008757,NONMMUG008757
lNONMMUG008759,NONMMUG008759,NONMMUG008759,NONMMUG008759
lNONMMUG008762,NONMMUG008762,Gm23875,NONMMUG008762
lNONMMUG008763,NONMMUG008763,NONMMUG008763,NONMMUG008763
lNONMMUG008764,NONMMUG008764,NONMMUG008764,NONMMUG008764
lNONMMUG008766,NONMMUG008766,RPI002_012257,NONMMUG008766
lNONMMUG008767,NONMMUG008767,CT572998.1,NONMMUG008767
lNONMMUG008768,NONMMUG008768,NONMMUG008768,NONMMUG008768
lNONMMUG008772,NONMMUG008772,NONMMUG008772,NONMMUG008772
lNONMMUG008774,NONMMUG008774,NONMMUG008774,NONMMUG008774
lNONMMUG008775,NONMMUG008775,F730043M19Rik,NONMMUG008775
lNONMMUG008776,NONMMUG008776,Gm16267,NONMMUG008776
lNONMMUG008778,NONMMUG008778,NONMMUG008778,NONMMUG008778
lNONMMUG008779,NONMMUG008779,Gm11052,NONMMUG008779
lNONMMUG008780,NONMMUG008780,NONMMUG008780,NONMMUG008780
lNONMMUG008781,NONMMUG008781,NONMMUG008781,NONMMUG008781
lNONMMUG008782,NONMMUG008782,NONMMUG008782,NONMMUG008782
lNONMMUG008783,NONMMUG008783,NONMMUG008783,NONMMUG008783
lNONMMUG008784,NONMMUG008784,NONMMUG008784,NONMMUG008784
lNONMMUG008785,NONMMUG008785,NONMMUG008785,NONMMUG008785
lNONMMUG008786,NONMMUG008786,NONMMUG008786,NONMMUG008786
lNONMMUG008787,NONMMUG008787,4930556N08Rik,NONMMUG008787
lNONMMUG008788,NONMMUG008788,NONMMUG008788,NONMMUG008788
lNONMMUG008789,NONMMUG008789,NONMMUG008789,NONMMUG008789
lNONMMUG008792,NONMMUG008792,NONMMUG008792,NONMMUG008792
lNONMMUG008793,NONMMUG008793,NONMMUG008793,NONMMUG008793
lNONMMUG008794,NONMMUG008794,NONMMUG008794,NONMMUG008794
lNONMMUG008795,NONMMUG008795,NONMMUG008795,NONMMUG008795
lNONMMUG008796,NONMMUG008796,NONMMUG008796,NONMMUG008796
lNONMMUG008797,NONMMUG008797,NONMMUG008797,NONMMUG008797
lNONMMUG008798,NONMMUG008798,NONMMUG008798,NONMMUG008798
lNONMMUG008799,NONMMUG008799,NONMMUG008799,NONMMUG008799
lNONMMUG008803,NONMMUG008803,NONMMUG008803,NONMMUG008803
lNONMMUG008804,NONMMUG008804,NONMMUG008804,NONMMUG008804
lNONMMUG008805,NONMMUG008805,NONMMUG008805,NONMMUG008805
lNONMMUG008806,NONMMUG008806,NONMMUG008806,NONMMUG008806
lNONMMUG008811,NONMMUG008811,NONMMUG008811,NONMMUG008811
lNONMMUG008813,NONMMUG008813,NONMMUG008813,NONMMUG008813
lNONMMUG008818,NONMMUG008818,NONMMUG008818,NONMMUG008818
lNONMMUG008819,NONMMUG008819,NONMMUG008819,NONMMUG008819
lNONMMUG008822,NONMMUG008822,NONMMUG008822,NONMMUG008822
lNONMMUG008825,NONMMUG008825,NONMMUG008825,NONMMUG008825
lNONMMUG008826,NONMMUG008826,NONMMUG008826,NONMMUG008826
lNONMMUG008827,NONMMUG008827,NONMMUG008827,NONMMUG008827
lNONMMUG008834,NONMMUG008834,NONMMUG008834,NONMMUG008834
lNONMMUG008837,NONMMUG008837,NONMMUG008837,NONMMUG008837
lNONMMUG008839,NONMMUG008839,NONMMUG008839,NONMMUG008839
lNONMMUG008840,NONMMUG008840,NONMMUG008840,NONMMUG008840
lNONMMUG008841,NONMMUG008841,NONMMUG008841,NONMMUG008841
lNONMMUG008842,NONMMUG008842,NONMMUG008842,NONMMUG008842
lNONMMUG008843,NONMMUG008843,NONMMUG008843,NONMMUG008843
lNONMMUG008844,NONMMUG008844,NONMMUG008844,NONMMUG008844
lNONMMUG008845,NONMMUG008845,NONMMUG008845,NONMMUG008845
lNONMMUG008847,NONMMUG008847,NONMMUG008847,NONMMUG008847
lNONMMUG008848,NONMMUG008848,NONMMUG008848,NONMMUG008848
lNONMMUG008849,NONMMUG008849,NONMMUG008849,NONMMUG008849
lNONMMUG008850,NONMMUG008850,NONMMUG008850,NONMMUG008850
lNONMMUG008851,NONMMUG008851,NONMMUG008851,NONMMUG008851
lNONMMUG008852,NONMMUG008852,NONMMUG008852,NONMMUG008852
lNONMMUG008853,NONMMUG008853,NONMMUG008853,NONMMUG008853
lNONMMUG008854,NONMMUG008854,NONMMUG008854,NONMMUG008854
lNONMMUG008857,NONMMUG008857,NONMMUG008857,NONMMUG008857
lNONMMUG008859,NONMMUG008859,NONMMUG008859,NONMMUG008859
lNONMMUG008863,NONMMUG008863,NONMMUG008863,NONMMUG008863
lNONMMUG008864,NONMMUG008864,Gm17056,NONMMUG008864
lNONMMUG008865,NONMMUG008865,Gm17024,NONMMUG008865
lNONMMUG008867,NONMMUG008867,NONMMUG008867,NONMMUG008867
lNONMMUG008868,NONMMUG008868,NONMMUG008868,NONMMUG008868
lNONMMUG008869,NONMMUG008869,NONMMUG008869,NONMMUG008869
lNONMMUG008870,NONMMUG008870,NONMMUG008870,NONMMUG008870
lNONMMUG008871,NONMMUG008871,NONMMUG008871,NONMMUG008871
lNONMMUG008872,NONMMUG008872,NONMMUG008872,NONMMUG008872
lNONMMUG008873,NONMMUG008873,NONMMUG008873,NONMMUG008873
lNONMMUG008874,NONMMUG008874,NONMMUG008874,NONMMUG008874
lNONMMUG008875,NONMMUG008875,NONMMUG008875,NONMMUG008875
lNONMMUG008876,NONMMUG008876,NONMMUG008876,NONMMUG008876
lNONMMUG008877,NONMMUG008877,NONMMUG008877,NONMMUG008877
lNONMMUG008878,NONMMUG008878,NONMMUG008878,NONMMUG008878
lNONMMUG008879,NONMMUG008879,NONMMUG008879,NONMMUG008879
lNONMMUG008880,NONMMUG008880,NONMMUG008880,NONMMUG008880
lNONMMUG008881,NONMMUG008881,NONMMUG008881,NONMMUG008881
lNONMMUG008886,NONMMUG008886,NONMMUG008886,NONMMUG008886
lNONMMUG008887,NONMMUG008887,NONMMUG008887,NONMMUG008887
lNONMMUG008888,NONMMUG008888,NONMMUG008888,NONMMUG008888
lNONMMUG008889,NONMMUG008889,NONMMUG008889,NONMMUG008889
lNONMMUG008890,NONMMUG008890,NONMMUG008890,NONMMUG008890
lNONMMUG008891,NONMMUG008891,NONMMUG008891,NONMMUG008891
lNONMMUG008892,NONMMUG008892,NONMMUG008892,NONMMUG008892
lNONMMUG008893,NONMMUG008893,NONMMUG008893,NONMMUG008893
lNONMMUG008894,NONMMUG008894,NONMMUG008894,NONMMUG008894
lNONMMUG008895,NONMMUG008895,NONMMUG008895,NONMMUG008895
lNONMMUG008896,NONMMUG008896,NONMMUG008896,NONMMUG008896
lNONMMUG008897,NONMMUG008897,NONMMUG008897,NONMMUG008897
lNONMMUG008898,NONMMUG008898,NONMMUG008898,NONMMUG008898
lNONMMUG008899,NONMMUG008899,NONMMUG008899,NONMMUG008899
lNONMMUG008900,NONMMUG008900,NONMMUG008900,NONMMUG008900
lNONMMUG008902,NONMMUG008902,NONMMUG008902,NONMMUG008902
lNONMMUG008906,NONMMUG008906,NONMMUG008906,NONMMUG008906
lNONMMUG008907,NONMMUG008907,NONMMUG008907,NONMMUG008907
lNONMMUG008908,NONMMUG008908,NONMMUG008908,NONMMUG008908
lNONMMUG008909,NONMMUG008909,NONMMUG008909,NONMMUG008909
lNONMMUG008910,NONMMUG008910,NONMMUG008910,NONMMUG008910
lNONMMUG008911,NONMMUG008911,NONMMUG008911,NONMMUG008911
lNONMMUG008912,NONMMUG008912,NONMMUG008912,NONMMUG008912
lNONMMUG008913,NONMMUG008913,Gm15901,NONMMUG008913
lNONMMUG008914,NONMMUG008914,NONMMUG008914,NONMMUG008914
lNONMMUG008915,NONMMUG008915,Gm15902,NONMMUG008915
lNONMMUG008916,NONMMUG008916,NONMMUG008916,NONMMUG008916
lNONMMUG008918,NONMMUG008918,NONMMUG008918,NONMMUG008918
lNONMMUG008923,NONMMUG008923,NONMMUG008923,NONMMUG008923
lNONMMUG008924,NONMMUG008924,NONMMUG008924,NONMMUG008924
lNONMMUG008925,NONMMUG008925,NONMMUG008925,NONMMUG008925
lNONMMUG008926,NONMMUG008926,NONMMUG008926,NONMMUG008926
lNONMMUG008927,NONMMUG008927,NONMMUG008927,NONMMUG008927
lNONMMUG008928,NONMMUG008928,NONMMUG008928,NONMMUG008928
lNONMMUG008929,NONMMUG008929,NONMMUG008929,NONMMUG008929
lNONMMUG008932,NONMMUG008932,NONMMUG008932,NONMMUG008932
lNONMMUG008933,NONMMUG008933,NONMMUG008933,NONMMUG008933
lNONMMUG008934,NONMMUG008934,NONMMUG008934,NONMMUG008934
lNONMMUG008935,NONMMUG008935,Foxg1,NONMMUG008935
lNONMMUG008936,NONMMUG008936,3110039M20Rik,NONMMUG008936
lNONMMUG008937,NONMMUG008937,NONMMUG008937,NONMMUG008937
lNONMMUG008938,NONMMUG008938,NONMMUG008938,NONMMUG008938
lNONMMUG008940,NONMMUG008940,NONMMUG008940,NONMMUG008940
lNONMMUG008941,NONMMUG008941,NONMMUG008941,NONMMUG008941
lNONMMUG008942,NONMMUG008942,NONMMUG008942,NONMMUG008942
lNONMMUG008944,NONMMUG008944,NONMMUG008944,NONMMUG008944
lNONMMUG008945,NONMMUG008945,NONMMUG008945,NONMMUG008945
lNONMMUG008946,NONMMUG008946,NONMMUG008946,NONMMUG008946
lNONMMUG008948,NONMMUG008948,NONMMUG008948,NONMMUG008948
lNONMMUG008949,NONMMUG008949,NONMMUG008949,NONMMUG008949
lNONMMUG008950,NONMMUG008950,NONMMUG008950,NONMMUG008950
lNONMMUG008952,NONMMUG008952,NONMMUG008952,NONMMUG008952
lNONMMUG008953,NONMMUG008953,NONMMUG008953,NONMMUG008953
lNONMMUG008954,NONMMUG008954,NONMMUG008954,NONMMUG008954
lNONMMUG008956,NONMMUG008956,NONMMUG008956,NONMMUG008956
lNONMMUG008957,NONMMUG008957,NONMMUG008957,NONMMUG008957
lNONMMUG008958,NONMMUG008958,NONMMUG008958,NONMMUG008958
lNONMMUG008959,NONMMUG008959,NONMMUG008959,NONMMUG008959
lNONMMUG008960,NONMMUG008960,NONMMUG008960,NONMMUG008960
lNONMMUG008961,NONMMUG008961,NONMMUG008961,NONMMUG008961
lNONMMUG008962,NONMMUG008962,NONMMUG008962,NONMMUG008962
lNONMMUG008963,NONMMUG008963,NONMMUG008963,NONMMUG008963
lNONMMUG008964,NONMMUG008964,NONMMUG008964,NONMMUG008964
lNONMMUG008965,NONMMUG008965,NONMMUG008965,NONMMUG008965
lNONMMUG008967,NONMMUG008967,NONMMUG008967,NONMMUG008967
lNONMMUG008968,NONMMUG008968,AC157213.1,NONMMUG008968
lNONMMUG008969,NONMMUG008969,NONMMUG008969,NONMMUG008969
lNONMMUG008970,NONMMUG008970,NONMMUG008970,NONMMUG008970
lNONMMUG008971,NONMMUG008971,NONMMUG008971,NONMMUG008971
lNONMMUG008972,NONMMUG008972,NONMMUG008972,NONMMUG008972
lNONMMUG008973,NONMMUG008973,NONMMUG008973,NONMMUG008973
lNONMMUG008976,NONMMUG008976,NONMMUG008976,NONMMUG008976
lNONMMUG008978,NONMMUG008978,NONMMUG008978,NONMMUG008978
lNONMMUG008983,NONMMUG008983,NONMMUG008983,NONMMUG008983
lNONMMUG008984,NONMMUG008984,NONMMUG008984,NONMMUG008984
lNONMMUG008985,NONMMUG008985,NONMMUG008985,NONMMUG008985
lNONMMUG008986,NONMMUG008986,NONMMUG008986,NONMMUG008986
lNONMMUG008987,NONMMUG008987,NONMMUG008987,NONMMUG008987
lNONMMUG008989,NONMMUG008989,NONMMUG008989,NONMMUG008989
lNONMMUG008990,NONMMUG008990,NONMMUG008990,NONMMUG008990
lNONMMUG008991,NONMMUG008991,NONMMUG008991,NONMMUG008991
lNONMMUG008992,NONMMUG008992,NONMMUG008992,NONMMUG008992
lNONMMUG008993,NONMMUG008993,NONMMUG008993,NONMMUG008993
lNONMMUG008994,NONMMUG008994,NONMMUG008994,NONMMUG008994
lNONMMUG008995,NONMMUG008995,NONMMUG008995,NONMMUG008995
lNONMMUG008996,NONMMUG008996,NONMMUG008996,NONMMUG008996
lNONMMUG008997,NONMMUG008997,NONMMUG008997,NONMMUG008997
lNONMMUG008998,NONMMUG008998,NONMMUG008998,NONMMUG008998
lNONMMUG008999,NONMMUG008999,NONMMUG008999,NONMMUG008999
lNONMMUG009001,NONMMUG009001,NONMMUG009000,NONMMUG009001
lNONMMUG009002,NONMMUG009002,NONMMUG009002,NONMMUG009002
lNONMMUG009003,NONMMUG009003,NONMMUG009003,NONMMUG009003
lNONMMUG009004,NONMMUG009004,NONMMUG009004,NONMMUG009004
lNONMMUG009005,NONMMUG009005,NONMMUG009005,NONMMUG009005
lNONMMUG009006,NONMMUG009006,NONMMUG009006,NONMMUG009006
lNONMMUG009007,NONMMUG009007,NONMMUG009007,NONMMUG009007
lNONMMUG009008,NONMMUG009008,NONMMUG009008,NONMMUG009008
lNONMMUG009012,NONMMUG009012,NONMMUG009012,NONMMUG009012
lNONMMUG009013,NONMMUG009013,NONMMUG009013,NONMMUG009013
lNONMMUG009014,NONMMUG009014,NONMMUG009014,NONMMUG009014
lNONMMUG009015,NONMMUG009015,NONMMUG009015,NONMMUG009015
lNONMMUG009016,NONMMUG009016,NONMMUG009016,NONMMUG009016
lNONMMUG009018,NONMMUG009018,NONMMUG009018,NONMMUG009018
lNONMMUG009019,NONMMUG009019,NONMMUG009019,NONMMUG009019
lNONMMUG009020,NONMMUG009020,NONMMUG009020,NONMMUG009020
lNONMMUG009024,NONMMUG009024,NONMMUG009024,NONMMUG009024
lNONMMUG009028,NONMMUG009028,NONMMUG009028,NONMMUG009028
lNONMMUG009035,NONMMUG009035,NONMMUG009035,NONMMUG009035
lNONMMUG009036,NONMMUG009036,NONMMUG009036,NONMMUG009036
lNONMMUG009037,NONMMUG009037,NONMMUG009037,NONMMUG009037
lNONMMUG009038,NONMMUG009038,NONMMUG009038,NONMMUG009038
lNONMMUG009039,NONMMUG009039,NONMMUG009039,NONMMUG009039
lNONMMUG009040,NONMMUG009040,NONMMUG009040,NONMMUG009040
lNONMMUG009041,NONMMUG009041,NONMMUG009041,NONMMUG009041
lNONMMUG009042,NONMMUG009042,NONMMUG009042,NONMMUG009042
lNONMMUG009043,NONMMUG009043,NONMMUG009043,NONMMUG009043
lNONMMUG009044,NONMMUG009044,Gm9812,NONMMUG009044
lNONMMUG009045,NONMMUG009045,NONMMUG009045,NONMMUG009045
lNONMMUG009047,NONMMUG009047,NONMMUG009047,NONMMUG009047
lNONMMUG009049,NONMMUG009049,NONMMUG009049,NONMMUG009049
lNONMMUG009054,NONMMUG009054,Gm6265,NONMMUG009054
lNONMMUG009055,NONMMUG009055,NONMMUG009055,NONMMUG009055
lNONMMUG009056,NONMMUG009056,NONMMUG009056,NONMMUG009056
lNONMMUG009059,NONMMUG009059,RP23-136M3.8,NONMMUG009059
lNONMMUG009062,NONMMUG009062,C87198,NONMMUG009062
lNONMMUG009063,NONMMUG009063,RPI002_013563,NONMMUG009063
lNONMMUG009064,NONMMUG009064,NONMMUG009064,NONMMUG009064
lNONMMUG009067,NONMMUG009067,Gm15524,NONMMUG009067
lNONMMUG009072,NONMMUG009072,Mipol1,NONMMUG009072
lNONMMUG009073,NONMMUG009073,NONMMUG009073,NONMMUG009073
lNONMMUG009074,NONMMUG009074,NONMMUG009074,NONMMUG009074
lNONMMUG009076,NONMMUG009076,NONMMUG009076,NONMMUG009076
lNONMMUG009077,NONMMUG009077,Gm16246,NONMMUG009077
lNONMMUG009078,NONMMUG009078,NONMMUG009078,NONMMUG009078
lNONMMUG009084,NONMMUG009084,NONMMUG009084,NONMMUG009084
lNONMMUG009086,NONMMUG009086,NONMMUG009086,NONMMUG009086
lNONMMUG009087,NONMMUG009087,NONMMUG009087,NONMMUG009087
lNONMMUG009091,NONMMUG009091,NONMMUG009091,NONMMUG009091
lNONMMUG009092,NONMMUG009092,AC163296.1,NONMMUG009092
lNONMMUG009094,NONMMUG009094,NONMMUG009094,NONMMUG009094
lNONMMUG009096,NONMMUG009096,NONMMUG009096,NONMMUG009096
lNONMMUG009098,NONMMUG009098,NONMMUG009098,NONMMUG009098
lNONMMUG009099,NONMMUG009099,NONMMUG009099,NONMMUG009099
lNONMMUG009100,NONMMUG009100,Ctage5,NONMMUG009100
lNONMMUG009102,NONMMUG009102,RPI002_012698,NONMMUG009102
lNONMMUG009105,NONMMUG009105,NONMMUG009105,NONMMUG009105
lNONMMUG009106,NONMMUG009106,NONMMUG009106,NONMMUG009106
lNONMMUG009108,NONMMUG009108,NONMMUG009108,NONMMUG009108
lNONMMUG009109,NONMMUG009109,NONMMUG009109,NONMMUG009109
lNONMMUG009110,NONMMUG009110,NONMMUG009110,NONMMUG009110
lNONMMUG009111,NONMMUG009111,NONMMUG009111,NONMMUG009111
lNONMMUG009112,NONMMUG009112,NONMMUG009112,NONMMUG009112
lNONMMUG009113,NONMMUG009113,Gm23213,NONMMUG009113
lNONMMUG009117,NONMMUG009117,NONMMUG009117,NONMMUG009117
lNONMMUG009119,NONMMUG009119,NONMMUG009119,NONMMUG009119
lNONMMUG009120,NONMMUG009120,NONMMUG009120,NONMMUG009120
lNONMMUG009121,NONMMUG009121,NONMMUG009121,NONMMUG009121
lNONMMUG009122,NONMMUG009122,NONMMUG009122,NONMMUG009122
lNONMMUG009123,NONMMUG009123,NONMMUG009123,NONMMUG009123
lNONMMUG009124,NONMMUG009124,NONMMUG009124,NONMMUG009124
lNONMMUG009125,NONMMUG009125,NONMMUG009125,NONMMUG009125
lNONMMUG009126,NONMMUG009126,NONMMUG009126,NONMMUG009126
lNONMMUG009128,NONMMUG009128,NONMMUG009128,NONMMUG009128
lNONMMUG009135,NONMMUG009135,NONMMUG009135,NONMMUG009135
lNONMMUG009136,NONMMUG009136,NONMMUG009136,NONMMUG009136
lNONMMUG009137,NONMMUG009137,Mdga2,NONMMUG009137
lNONMMUG009138,NONMMUG009138,NONMMUG009138,NONMMUG009138
lNONMMUG009139,NONMMUG009139,NONMMUG009138,NONMMUG009139
lNONMMUG009140,NONMMUG009140,NONMMUG009140,NONMMUG009140
lNONMMUG009141,NONMMUG009141,NONMMUG009141,NONMMUG009141
lNONMMUG009142,NONMMUG009142,NONMMUG009142,NONMMUG009142
lNONMMUG009143,NONMMUG009143,NONMMUG009143,NONMMUG009143
lNONMMUG009144,NONMMUG009144,NONMMUG009144,NONMMUG009144
lNONMMUG009145,NONMMUG009145,NONMMUG009145,NONMMUG009145
lNONMMUG009146,NONMMUG009146,NONMMUG009146,NONMMUG009146
lNONMMUG009147,NONMMUG009147,NONMMUG009147,NONMMUG009147
lNONMMUG009148,NONMMUG009148,Mdga2,NONMMUG009148
lNONMMUG009149,NONMMUG009149,RPI002_013780,NONMMUG009149
lNONMMUG009150,NONMMUG009150,RPI002_010946,NONMMUG009150
lNONMMUG009151,NONMMUG009151,RPI002_013993,NONMMUG009151
lNONMMUG009153,NONMMUG009153,NONMMUG009153,NONMMUG009153
lNONMMUG009157,NONMMUG009157,Gm22405,NONMMUG009157
lNONMMUG009158,NONMMUG009158,NONMMUG009158,NONMMUG009158
lNONMMUG009159,NONMMUG009159,NONMMUG009159,NONMMUG009159
lNONMMUG009161,NONMMUG009161,Gm15561,NONMMUG009161
lNONMMUG009163,NONMMUG009163,Gm26191,NONMMUG009163
lNONMMUG009173,NONMMUG009173,NONMMUG009173,NONMMUG009173
lNONMMUG009174,NONMMUG009174,NONMMUG009174,NONMMUG009174
lNONMMUG009175,NONMMUG009175,NONMMUG009175,NONMMUG009175
lNONMMUG009176,NONMMUG009176,NONMMUG009176,NONMMUG009176
lNONMMUG009177,NONMMUG009177,NONMMUG009177,NONMMUG009177
lNONMMUG009178,NONMMUG009178,NONMMUG009178,NONMMUG009178;NONMMUG009182
lNONMMUG009180,NONMMUG009180,NONMMUG009180,NONMMUG009180
lNONMMUG009181,NONMMUG009181,AC166827.1,NONMMUG009181
lNONMMUG009183,NONMMUG009183,NONMMUG009183,NONMMUG009183
lNONMMUG009184,NONMMUG009184,Gm22058,NONMMUG009184
