lncRNA_id,protein,edge_weight
lNONMMUG042532,Fus,2
lNONMMUG042532,Tdp43,1
lNONMMUG042534,FMRP,1
lNONMMUG042534,Fus,2
lNONMMUG042534,Tdp43,1
lNONMMUG042536,Fus,2
lNONMMUG042536,Tdp43,1
lNONMMUG042538,Fus,1
lNONMMUG042538,Tdp43,1
lNONMMUG042540,FMRP,1
lNONMMUG042540,Fus,2
lNONMMUG042540,Tdp43,1
lNONMMUG042540,Upf1,1
lNONMMUG042541,Fus,2
lNONMMUG042541,Tdp43,1
lNONMMUG042542,FMRP,1
lNONMMUG042542,Fus,2
lNONMMUG042542,Tdp43,1
lNONMMUG042543,Fus,2
lNONMMUG042543,Tdp43,1
lNONMMUG042545,Fus,2
lNONMMUG042545,Tdp43,1
lNONMMUG042546,Fus,2
lNONMMUG042546,Tdp43,1
lNONMMUG042547,Fus,2
lNONMMUG042547,Tdp43,1
lNONMMUG042548,Fus,2
lNONMMUG042548,Tdp43,1
lNONMMUG042548,Upf1,1
lNONMMUG042549,Fus,2
lNONMMUG042549,Tdp43,1
lNONMMUG042550,Fus,2
lNONMMUG042551,Fus,1
lNONMMUG042551,Tdp43,1
lNONMMUG042552,Fus,2
lNONMMUG042552,Tdp43,1
lNONMMUG042552,Upf1,1
lNONMMUG042555,AGO2,1
lNONMMUG042555,FMRP,1
lNONMMUG042555,Fus,2
lNONMMUG042555,JARID2,1
lNONMMUG042555,Nova1,1
lNONMMUG042555,Tdp43,1
lNONMMUG042555,Upf1,1
lNONMMUG042557,-,1
lNONMMUG042557,FMRP,1
lNONMMUG042557,Fus,2
lNONMMUG042557,RFOX2,1
lNONMMUG042557,Tdp43,1
lNONMMUG042559,Upf1,1
lNONMMUG042560,FMRP,1
lNONMMUG042560,Fus,2
lNONMMUG042560,PABPC1,1
lNONMMUG042560,Tardbp,1
lNONMMUG042560,Tdp43,1
lNONMMUG042560,Upf1,1
lNONMMUG042563,Fus,1
lNONMMUG042565,Celf1,3
lNONMMUG042565,FMRP,1
lNONMMUG042565,Fus,2
lNONMMUG042565,PABPC1,1
lNONMMUG042565,Tdp43,1
lNONMMUG042565,Upf1,1
lNONMMUG042566,Fus,1
lNONMMUG042566,Pou5f1,1
lNONMMUG042566,Ptbp2,1
lNONMMUG042566,RFOX2,1
lNONMMUG042566,TYY1,1
lNONMMUG042566,Tdp43,1
lNONMMUG042566,VIGLN,1
lNONMMUG042567,Fus,2
lNONMMUG042567,Tdp43,1
lNONMMUG042568,Fus,2
lNONMMUG042568,Tdp43,1
lNONMMUG042569,Celf1,1
lNONMMUG042569,Fus,2
lNONMMUG042569,Tdp43,1
lNONMMUG042569,Upf1,1
lNONMMUG042570,Celf1,1
lNONMMUG042570,Fus,2
lNONMMUG042570,Tdp43,1
lNONMMUG042571,Fus,2
lNONMMUG042571,Tdp43,1
lNONMMUG042571,Upf1,1
lNONMMUG042574,FMRP,1
lNONMMUG042574,Fus,1
lNONMMUG042578,Tdp43,1
lNONMMUG042580,Tdp43,1
lNONMMUG042581,Tdp43,1
lNONMMUG042581,Upf1,1
lNONMMUG042582,Fus,2
lNONMMUG042582,Tdp43,1
lNONMMUG042583,Fus,2
lNONMMUG042585,Fus,1
lNONMMUG042585,Tdp43,1
lNONMMUG042586,Fus,1
lNONMMUG042590,Fus,2
lNONMMUG042591,FMRP,1
lNONMMUG042591,Fus,2
lNONMMUG042591,PABPC1,1
lNONMMUG042591,Tdp43,1
lNONMMUG042592,Celf1,2
lNONMMUG042592,Fus,2
lNONMMUG042592,Mbnl1,2
lNONMMUG042592,PABPC1,1
lNONMMUG042592,Tdp43,1
lNONMMUG042592,Upf1,1
lNONMMUG042594,Fus,2
lNONMMUG042594,Pou5f1,1
lNONMMUG042594,SFPQ,1
lNONMMUG042595,Fus,1
lNONMMUG042595,Tdp43,1
lNONMMUG042597,Fus,1
lNONMMUG042597,Upf1,1
lNONMMUG042598,FMRP,1
lNONMMUG042598,Fus,1
lNONMMUG042598,Upf1,1
lNONMMUG042599,Celf1,3
lNONMMUG042599,Fus,2
lNONMMUG042600,Celf1,2
lNONMMUG042600,Fus,1
lNONMMUG042600,Upf1,1
lNONMMUG042601,Fus,2
lNONMMUG042602,Upf1,1
lNONMMUG042603,Fus,2
lNONMMUG042603,Tdp43,1
lNONMMUG042603,Upf1,1
lNONMMUG042604,FMRP,1
lNONMMUG042604,Fus,1
lNONMMUG042604,Tdp43,1
lNONMMUG042605,Fus,1
lNONMMUG042605,PABPC1,1
lNONMMUG042605,Upf1,1
lNONMMUG042606,Fus,1
lNONMMUG042606,Tdp43,1
lNONMMUG042606,Upf1,1
lNONMMUG042609,Fus,1
lNONMMUG042609,Tdp43,1
lNONMMUG042611,Fus,2
lNONMMUG042611,Pou5f1,1
lNONMMUG042611,TYY1,1
lNONMMUG042611,Tdp43,1
lNONMMUG042612,Fus,2
lNONMMUG042612,Tdp43,1
lNONMMUG042613,Fus,2
lNONMMUG042613,Tdp43,1
lNONMMUG042615,Fus,2
lNONMMUG042615,Tdp43,1
lNONMMUG042615,Upf1,1
lNONMMUG042616,Celf1,2
lNONMMUG042616,Fus,2
lNONMMUG042616,Tardbp,1
lNONMMUG042616,Tdp43,1
lNONMMUG042616,Upf1,1
lNONMMUG042617,Fus,2
lNONMMUG042617,Tdp43,1
lNONMMUG042617,Upf1,1
lNONMMUG042618,FMRP,1
lNONMMUG042618,Fus,2
lNONMMUG042618,JARID2,1
lNONMMUG042618,PABPC1,1
lNONMMUG042618,Tdp43,1
lNONMMUG042618,Upf1,1
lNONMMUG042621,Fus,2
lNONMMUG042621,Tdp43,1
lNONMMUG042624,Fus,2
lNONMMUG042624,Upf1,1
lNONMMUG042625,Fus,1
lNONMMUG042625,Mbnl1,1
lNONMMUG042626,Fus,2
lNONMMUG042626,Tdp43,1
lNONMMUG042629,Fus,2
lNONMMUG042629,Tdp43,1
lNONMMUG042629,Upf1,1
lNONMMUG042630,Fus,2
lNONMMUG042631,Fus,2
lNONMMUG042631,Tdp43,1
lNONMMUG042632,Fus,1
lNONMMUG042632,Tdp43,1
lNONMMUG042633,Fus,1
lNONMMUG042633,Tdp43,1
lNONMMUG042634,Fus,2
lNONMMUG042634,Tdp43,1
lNONMMUG042635,Ezh2,1
lNONMMUG042635,Fus,2
lNONMMUG042635,Tdp43,1
lNONMMUG042635,Upf1,1
lNONMMUG042636,Ezh2,1
lNONMMUG042636,Fus,1
lNONMMUG042637,Celf1,1
lNONMMUG042637,Fus,2
lNONMMUG042637,Mbnl1,1
lNONMMUG042637,Tdp43,1
lNONMMUG042644,Tdp43,1
lNONMMUG042644,Upf1,1
lNONMMUG042645,Fus,2
lNONMMUG042646,Fus,1
lNONMMUG042646,Tdp43,1
lNONMMUG042647,Tdp43,1
lNONMMUG042648,FMRP,1
lNONMMUG042648,Fus,2
lNONMMUG042648,Tdp43,1
lNONMMUG042650,FMRP,1
lNONMMUG042650,Fus,2
lNONMMUG042650,Tdp43,1
lNONMMUG042655,TYY1,1
lNONMMUG042655,Tdp43,1
lNONMMUG042655,VIGLN,1
lNONMMUG042656,FMRP,1
lNONMMUG042656,Fus,2
lNONMMUG042656,JARID2,1
lNONMMUG042656,Tdp43,1
lNONMMUG042657,Celf1,1
lNONMMUG042657,Fus,1
lNONMMUG042657,Tdp43,1
lNONMMUG042659,Fus,2
lNONMMUG042660,Fus,2
lNONMMUG042660,Tdp43,1
lNONMMUG042661,Fus,2
lNONMMUG042661,Tdp43,1
lNONMMUG042663,Fus,2
lNONMMUG042663,Tdp43,1
lNONMMUG042664,Celf1,1
lNONMMUG042664,DAZL,1
lNONMMUG042664,FMRP,1
lNONMMUG042664,Fus,2
lNONMMUG042664,PABP1,1
lNONMMUG042664,RFOX2,1
lNONMMUG042664,SFPQ,1
lNONMMUG042664,Tdp43,1
lNONMMUG042664,Upf1,1
lNONMMUG042665,Celf1,2
lNONMMUG042665,FMRP,1
lNONMMUG042665,Fus,2
lNONMMUG042665,Tdp43,1
lNONMMUG042668,Celf1,2
lNONMMUG042668,Fus,2
lNONMMUG042668,Tardbp,1
lNONMMUG042668,Tdp43,1
lNONMMUG042668,Upf1,1
lNONMMUG042670,Fus,2
lNONMMUG042670,Mbnl1,1
lNONMMUG042670,Tdp43,1
lNONMMUG042671,Fus,2
lNONMMUG042671,Tdp43,1
lNONMMUG042671,Upf1,1
lNONMMUG042672,Fus,2
lNONMMUG042672,Tdp43,1
lNONMMUG042672,Upf1,1
lNONMMUG042673,Celf1,2
lNONMMUG042673,FMRP,1
lNONMMUG042673,Fus,2
lNONMMUG042673,PABPC1,1
lNONMMUG042673,Tdp43,1
lNONMMUG042673,Upf1,1
lNONMMUG042674,Fus,2
lNONMMUG042674,Tardbp,1
lNONMMUG042674,Tdp43,1
lNONMMUG042675,Celf1,2
lNONMMUG042675,Ezh2,1
lNONMMUG042675,FMRP,1
lNONMMUG042675,Fus,2
lNONMMUG042675,JARID2,1
lNONMMUG042675,Tardbp,1
lNONMMUG042675,Tdp43,1
lNONMMUG042676,Celf1,2
lNONMMUG042676,Fus,2
lNONMMUG042676,Tdp43,1
lNONMMUG042676,Upf1,1
lNONMMUG042677,Celf1,1
lNONMMUG042677,Fus,2
lNONMMUG042677,Tdp43,1
lNONMMUG042678,Fus,2
lNONMMUG042678,Tardbp,1
lNONMMUG042678,Tdp43,1
lNONMMUG042679,Fus,2
lNONMMUG042679,Tdp43,1
lNONMMUG042680,Fus,2
lNONMMUG042681,Fus,2
lNONMMUG042681,Tardbp,1
lNONMMUG042681,Tdp43,1
lNONMMUG042682,Fus,2
lNONMMUG042682,Tdp43,1
lNONMMUG042683,Fus,1
lNONMMUG042688,FMRP,1
lNONMMUG042691,Tdp43,1
lNONMMUG042692,Tdp43,1
lNONMMUG042693,Tdp43,1
lNONMMUG042694,Fus,2
lNONMMUG042694,Tdp43,1
lNONMMUG042698,Fus,1
lNONMMUG042698,Tdp43,1
lNONMMUG042698,Upf1,1
lNONMMUG042699,Fus,1
lNONMMUG042699,Tdp43,1
lNONMMUG042700,Fus,2
lNONMMUG042700,Tdp43,1
lNONMMUG042700,Upf1,1
lNONMMUG042704,Fus,2
lNONMMUG042704,Nova1,1
lNONMMUG042704,Tardbp,1
lNONMMUG042704,Tdp43,1
lNONMMUG042705,Fus,2
lNONMMUG042705,Tdp43,1
lNONMMUG042706,Fus,2
lNONMMUG042706,Nova1,1
lNONMMUG042706,Tdp43,1
lNONMMUG042707,Fus,2
lNONMMUG042707,Tdp43,1
lNONMMUG042708,Fus,2
lNONMMUG042708,Tdp43,1
lNONMMUG042709,Fus,2
lNONMMUG042709,Tdp43,1
lNONMMUG042710,Fus,2
lNONMMUG042710,Tdp43,1
lNONMMUG042710,Upf1,1
lNONMMUG042711,Fus,2
lNONMMUG042711,Tdp43,1
lNONMMUG042713,Tdp43,1
lNONMMUG042714,Celf1,1
lNONMMUG042714,Fus,2
lNONMMUG042714,JARID2,1
lNONMMUG042714,Tdp43,1
lNONMMUG042714,Upf1,1
lNONMMUG042716,Tdp43,1
lNONMMUG042719,Fus,2
lNONMMUG042719,Tdp43,1
lNONMMUG042720,Fus,2
lNONMMUG042720,Tdp43,1
lNONMMUG042720,Upf1,1
lNONMMUG042723,Fus,1
lNONMMUG042723,Tdp43,1
lNONMMUG042724,Fus,2
lNONMMUG042724,Tdp43,1
lNONMMUG042725,Fus,2
lNONMMUG042725,Tdp43,1
lNONMMUG042726,Fus,2
lNONMMUG042726,Tdp43,1
lNONMMUG042728,Fus,1
lNONMMUG042733,Fus,2
lNONMMUG042735,FMRP,1
lNONMMUG042735,Fus,2
lNONMMUG042735,Tdp43,1
lNONMMUG042735,Upf1,1
lNONMMUG042736,FMRP,1
lNONMMUG042736,Fus,2
lNONMMUG042736,Rbfox3,2
lNONMMUG042736,Tdp43,1
lNONMMUG042736,Upf1,1
lNONMMUG042737,Fus,2
lNONMMUG042737,Mbnl1,1
lNONMMUG042737,Tdp43,1
lNONMMUG042738,Fus,2
lNONMMUG042738,Nova1,1
lNONMMUG042738,Tdp43,1
lNONMMUG042739,Fus,2
lNONMMUG042739,Tdp43,1
lNONMMUG042740,Celf1,2
lNONMMUG042740,Ezh2,1
lNONMMUG042740,FMRP,1
lNONMMUG042740,Fus,2
lNONMMUG042740,JARID2,1
lNONMMUG042740,Mbnl1,1
lNONMMUG042740,Tdp43,1
lNONMMUG042740,Upf1,1
lNONMMUG042741,Fus,2
lNONMMUG042741,Tardbp,1
lNONMMUG042741,Tdp43,1
lNONMMUG042741,Upf1,1
lNONMMUG042742,Fus,2
lNONMMUG042742,Tdp43,1
lNONMMUG042743,Fus,2
lNONMMUG042743,Tardbp,1
lNONMMUG042743,Tdp43,1
lNONMMUG042744,Celf1,1
lNONMMUG042744,Fus,2
lNONMMUG042744,Mbnl1,1
lNONMMUG042744,Tardbp,1
lNONMMUG042744,Tdp43,1
lNONMMUG042744,Upf1,1
lNONMMUG042746,Upf1,1
lNONMMUG042747,Tdp43,1
lNONMMUG042747,Upf1,1
lNONMMUG042748,Upf1,1
lNONMMUG042752,Tdp43,1
lNONMMUG042752,Upf1,1
lNONMMUG042753,Fus,1
lNONMMUG042753,Tdp43,1
lNONMMUG042756,Fus,1
lNONMMUG042757,Fus,2
lNONMMUG042757,Tdp43,1
lNONMMUG042763,Tdp43,1
lNONMMUG042764,Fus,2
lNONMMUG042766,Fus,2
lNONMMUG042766,Tdp43,1
lNONMMUG042768,FMRP,1
lNONMMUG042768,Fus,2
lNONMMUG042768,Nova1,1
lNONMMUG042768,Tdp43,1
lNONMMUG042768,Upf1,1
lNONMMUG042769,Fus,2
lNONMMUG042769,Upf1,1
lNONMMUG042770,Fus,2
lNONMMUG042770,Tdp43,1
lNONMMUG042771,Fus,2
lNONMMUG042771,Tdp43,1
lNONMMUG042771,Upf1,1
lNONMMUG042772,Fus,2
lNONMMUG042772,Tdp43,1
lNONMMUG042772,Upf1,1
lNONMMUG042776,Fus,1
lNONMMUG042776,Tdp43,1
lNONMMUG042777,Upf1,1
lNONMMUG042780,Celf1,1
lNONMMUG042780,Fus,2
lNONMMUG042780,Tdp43,1
lNONMMUG042781,Celf1,2
lNONMMUG042781,FMRP,1
lNONMMUG042781,Fus,2
lNONMMUG042781,Tdp43,1
lNONMMUG042781,Upf1,1
lNONMMUG042782,Celf1,2
lNONMMUG042782,Fus,2
lNONMMUG042782,Tdp43,1
lNONMMUG042783,Fus,1
lNONMMUG042783,Tdp43,1
lNONMMUG042784,Fus,1
lNONMMUG042784,Tdp43,1
lNONMMUG042785,Fus,2
lNONMMUG042785,Nova1,1
lNONMMUG042785,PABPC1,1
lNONMMUG042785,Tdp43,1
lNONMMUG042785,Upf1,1
lNONMMUG042786,Fus,2
lNONMMUG042786,Tdp43,1
lNONMMUG042786,Upf1,1
lNONMMUG042787,Fus,1
lNONMMUG042788,Fus,2
lNONMMUG042788,Upf1,1
lNONMMUG042789,Fus,2
lNONMMUG042789,Tdp43,1
lNONMMUG042789,Upf1,1
lNONMMUG042790,Fus,1
lNONMMUG042790,Tdp43,1
lNONMMUG042791,FMRP,1
lNONMMUG042791,Fus,2
lNONMMUG042791,Tdp43,1
lNONMMUG042792,Fus,2
lNONMMUG042792,Tdp43,1
lNONMMUG042792,Upf1,1
lNONMMUG042797,FMRP,1
lNONMMUG042797,Fus,2
lNONMMUG042797,Tdp43,1
lNONMMUG042798,Fus,2
lNONMMUG042798,Tdp43,1
lNONMMUG042799,Fus,1
lNONMMUG042799,Tdp43,1
lNONMMUG042800,Fus,2
lNONMMUG042801,Fus,2
lNONMMUG042801,Tdp43,1
lNONMMUG042802,Fus,2
lNONMMUG042804,FMRP,1
lNONMMUG042804,Fus,2
lNONMMUG042804,Tdp43,1
lNONMMUG042805,FMRP,1
lNONMMUG042805,Fus,1
lNONMMUG042807,Celf1,3
lNONMMUG042807,Ezh2,1
lNONMMUG042807,Fus,2
lNONMMUG042807,Tdp43,1
lNONMMUG042807,Upf1,1
lNONMMUG042808,Fus,1
lNONMMUG042809,Ezh2,1
lNONMMUG042809,Fus,2
lNONMMUG042809,Mbnl1,1
lNONMMUG042809,Tdp43,1
lNONMMUG042809,Upf1,1
lNONMMUG042811,Fus,1
lNONMMUG042811,Tdp43,1
lNONMMUG042812,Fus,1
lNONMMUG042812,Tdp43,1
lNONMMUG042814,Celf1,3
lNONMMUG042814,Fus,2
lNONMMUG042814,PABPC1,1
lNONMMUG042814,Tdp43,1
lNONMMUG042814,Upf1,1
lNONMMUG042815,Fus,1
lNONMMUG042815,Tdp43,1
lNONMMUG042817,AGO1,1
lNONMMUG042817,AGO2,1
lNONMMUG042817,AGO4,1
lNONMMUG042817,Fus,2
lNONMMUG042817,KPYM,1
lNONMMUG042817,PABP1,1
lNONMMUG042817,Pou5f1,1
lNONMMUG042817,RFOX2,1
lNONMMUG042817,SFPQ,1
lNONMMUG042817,TTP,1
lNONMMUG042817,Tdp43,1
lNONMMUG042818,Fus,1
lNONMMUG042819,FMRP,1
lNONMMUG042819,Fus,2
lNONMMUG042819,Tdp43,1
lNONMMUG042820,Fus,2
lNONMMUG042820,Tdp43,1
lNONMMUG042824,Tdp43,1
lNONMMUG042825,Fus,1
lNONMMUG042829,FMRP,1
lNONMMUG042829,Fus,2
lNONMMUG042829,Tdp43,1
lNONMMUG042831,FMRP,1
lNONMMUG042831,Fus,2
lNONMMUG042831,Tdp43,1
lNONMMUG042831,Upf1,1
lNONMMUG042832,Fus,1
lNONMMUG042837,Fus,2
lNONMMUG042838,FMRP,1
lNONMMUG042838,Fus,2
lNONMMUG042838,JARID2,1
lNONMMUG042838,Tdp43,1
lNONMMUG042838,Upf1,1
lNONMMUG042840,Celf1,1
lNONMMUG042844,Upf1,1
lNONMMUG042846,Fus,2
lNONMMUG042846,Tdp43,1
lNONMMUG042847,Fus,2
lNONMMUG042847,Tdp43,1
lNONMMUG042849,Fus,1
lNONMMUG042849,Upf1,1
lNONMMUG042850,Fus,1
lNONMMUG042850,Tdp43,1
lNONMMUG042850,Upf1,1
lNONMMUG042851,Celf1,1
lNONMMUG042851,Fus,2
lNONMMUG042851,Mbnl1,1
lNONMMUG042851,Tdp43,1
lNONMMUG042851,Upf1,1
lNONMMUG042855,Fus,2
lNONMMUG042855,Tdp43,1
lNONMMUG042856,Fus,2
lNONMMUG042856,Tdp43,1
lNONMMUG042857,Celf1,1
lNONMMUG042858,Celf1,1
lNONMMUG042858,Fus,2
lNONMMUG042858,Tardbp,1
lNONMMUG042858,Tdp43,1
lNONMMUG042858,Upf1,1
lNONMMUG042860,Fus,1
lNONMMUG042860,Tdp43,1
lNONMMUG042860,Upf1,1
lNONMMUG042861,Fus,1
lNONMMUG042861,Tdp43,1
lNONMMUG042862,Fus,1
lNONMMUG042863,Tdp43,1
lNONMMUG042864,Fus,2
lNONMMUG042864,Tdp43,1
lNONMMUG042865,Fus,1
lNONMMUG042865,Upf1,1
lNONMMUG042867,Celf1,2
lNONMMUG042867,Fus,2
lNONMMUG042867,Tdp43,1
lNONMMUG042867,Upf1,1
lNONMMUG042868,Celf1,1
lNONMMUG042868,FMRP,1
lNONMMUG042868,Fus,2
lNONMMUG042868,Tdp43,1
lNONMMUG042869,Fus,1
lNONMMUG042870,Fus,2
lNONMMUG042870,Tdp43,1
lNONMMUG042871,Celf1,1
lNONMMUG042871,Fus,2
lNONMMUG042871,Tdp43,1
lNONMMUG042872,Fus,2
lNONMMUG042872,Tdp43,1
lNONMMUG042873,Celf1,1
lNONMMUG042873,FMRP,1
lNONMMUG042873,Fus,1
lNONMMUG042873,Tdp43,1
lNONMMUG042873,Upf1,1
lNONMMUG042874,Celf1,2
lNONMMUG042874,Fus,2
lNONMMUG042874,Tdp43,1
lNONMMUG042875,Fus,1
lNONMMUG042875,Tdp43,1
lNONMMUG042876,Fus,2
lNONMMUG042876,Tdp43,1
lNONMMUG042877,Celf1,1
lNONMMUG042877,Fus,2
lNONMMUG042877,Nova1,1
lNONMMUG042877,Tdp43,1
lNONMMUG042877,Upf1,1
lNONMMUG042878,Upf1,1
lNONMMUG042881,Fus,2
lNONMMUG042881,Tdp43,1
lNONMMUG042882,Fus,2
lNONMMUG042882,Tdp43,1
lNONMMUG042887,Fus,1
lNONMMUG042888,Fus,1
lNONMMUG042888,Tdp43,1
lNONMMUG042889,Fus,2
lNONMMUG042889,Tdp43,1
lNONMMUG042889,Upf1,1
lNONMMUG042890,FMRP,1
lNONMMUG042890,Fus,2
lNONMMUG042891,Fus,1
lNONMMUG042891,Tdp43,1
lNONMMUG042892,Celf1,2
lNONMMUG042892,FMRP,1
lNONMMUG042892,Fus,2
lNONMMUG042892,PABP1,1
lNONMMUG042892,Pou5f1,1
lNONMMUG042892,Ptbp2,1
lNONMMUG042892,RFOX2,1
lNONMMUG042892,SFPQ,1
lNONMMUG042892,TIA1,1
lNONMMUG042892,Tdp43,1
lNONMMUG042892,Upf1,1
lNONMMUG042894,Fus,2
lNONMMUG042894,Tdp43,1
lNONMMUG042896,Celf1,1
lNONMMUG042896,Ezh2,1
lNONMMUG042896,FMRP,1
lNONMMUG042896,Fus,2
lNONMMUG042896,Tdp43,1
lNONMMUG042896,Upf1,1
lNONMMUG042897,Fus,1
lNONMMUG042897,Tdp43,1
lNONMMUG042897,Upf1,1
lNONMMUG042900,Tdp43,1
lNONMMUG042901,Fus,1
lNONMMUG042901,Tdp43,1
lNONMMUG042902,Fus,1
lNONMMUG042902,Upf1,1
lNONMMUG042903,Fus,2
lNONMMUG042903,Tdp43,1
lNONMMUG042903,Upf1,1
lNONMMUG042904,Upf1,1
lNONMMUG042906,Tdp43,1
lNONMMUG042907,Fus,2
lNONMMUG042907,PABPC1,1
lNONMMUG042907,Tdp43,1
lNONMMUG042908,Fus,2
lNONMMUG042908,Tdp43,1
lNONMMUG042909,Fus,1
lNONMMUG042909,Tdp43,1
lNONMMUG042910,Fus,2
lNONMMUG042910,Tdp43,1
lNONMMUG042911,Fus,1
lNONMMUG042911,Upf1,1
lNONMMUG042912,Celf1,1
lNONMMUG042912,Fus,1
lNONMMUG042912,Tdp43,1
lNONMMUG042914,Fus,1
lNONMMUG042914,Tdp43,1
lNONMMUG042914,Upf1,1
lNONMMUG042916,Fus,1
lNONMMUG042916,Upf1,1
lNONMMUG042918,Upf1,1
lNONMMUG042920,Fus,2
lNONMMUG042920,Tdp43,1
lNONMMUG042921,Fus,1
lNONMMUG042921,Tdp43,1
lNONMMUG042928,Upf1,1
lNONMMUG042930,Fus,1
lNONMMUG042930,JARID2,1
lNONMMUG042930,Tdp43,1
lNONMMUG042930,Upf1,1
lNONMMUG042931,Ezh2,1
lNONMMUG042931,JARID2,1
lNONMMUG042931,Upf1,1
lNONMMUG042934,FMRP,1
lNONMMUG042934,Fus,1
lNONMMUG042936,Fus,2
lNONMMUG042936,PABPC1,1
lNONMMUG042936,Tdp43,1
lNONMMUG042936,Upf1,1
lNONMMUG042938,Fus,2
lNONMMUG042938,PABPC1,1
lNONMMUG042938,Tdp43,1
lNONMMUG042940,Fus,2
lNONMMUG042940,Tdp43,1
lNONMMUG042941,Celf1,1
lNONMMUG042941,Ezh2,1
lNONMMUG042941,FMRP,1
lNONMMUG042941,Fus,2
lNONMMUG042941,Nova1,1
lNONMMUG042941,Tdp43,1
lNONMMUG042941,Upf1,1
lNONMMUG042942,Fus,2
lNONMMUG042942,Tdp43,1
lNONMMUG042942,Upf1,1
lNONMMUG042945,Tdp43,1
lNONMMUG042948,Fus,1
lNONMMUG042948,Tdp43,1
lNONMMUG042948,Upf1,1
lNONMMUG042949,FMRP,1
lNONMMUG042949,Fus,1
lNONMMUG042949,Tdp43,1
lNONMMUG042950,Fus,2
lNONMMUG042950,Tdp43,1
lNONMMUG042950,Upf1,1
lNONMMUG042951,Ezh2,1
lNONMMUG042953,Tdp43,1
lNONMMUG042955,Fus,2
lNONMMUG042955,Tdp43,1
lNONMMUG042956,Celf1,3
lNONMMUG042956,FMRP,1
lNONMMUG042956,Fus,2
lNONMMUG042956,JARID2,1
lNONMMUG042956,PABPC1,1
lNONMMUG042956,Tdp43,1
lNONMMUG042956,Upf1,1
lNONMMUG042957,Fus,2
lNONMMUG042957,Tdp43,1
lNONMMUG042958,Fus,2
lNONMMUG042958,JARID2,1
lNONMMUG042958,Nova1,1
lNONMMUG042958,Tdp43,1
lNONMMUG042958,Upf1,1
lNONMMUG042959,Celf1,3
lNONMMUG042959,Ezh2,1
lNONMMUG042959,FMRP,1
lNONMMUG042959,Fus,2
lNONMMUG042959,JARID2,1
lNONMMUG042959,Mbnl1,2
lNONMMUG042959,Mbnl3,1
lNONMMUG042959,Tdp43,1
lNONMMUG042959,Upf1,1
lNONMMUG042960,Fus,2
lNONMMUG042960,Tdp43,1
lNONMMUG042960,Upf1,1
lNONMMUG042961,Fus,2
lNONMMUG042961,Tdp43,1
lNONMMUG042961,Upf1,1
lNONMMUG042962,Fus,2
lNONMMUG042962,Mbnl1,1
lNONMMUG042962,Tardbp,1
lNONMMUG042962,Tdp43,1
lNONMMUG042963,Fus,1
lNONMMUG042963,Tdp43,1
lNONMMUG042964,Fus,1
lNONMMUG042964,Tardbp,1
lNONMMUG042964,Tdp43,1
lNONMMUG042964,Upf1,1
lNONMMUG042965,Ezh2,1
lNONMMUG042965,Fus,2
lNONMMUG042965,Tdp43,1
lNONMMUG042965,Upf1,1
lNONMMUG042967,Tdp43,1
lNONMMUG042968,Fus,1
lNONMMUG042969,Fus,1
lNONMMUG042969,Tdp43,1
lNONMMUG042970,Celf1,3
lNONMMUG042970,Ezh2,1
lNONMMUG042970,FMRP,1
lNONMMUG042970,Fus,2
lNONMMUG042970,JARID2,1
lNONMMUG042970,Mbnl1,1
lNONMMUG042970,Tdp43,1
lNONMMUG042970,Upf1,1
lNONMMUG042971,Fus,2
lNONMMUG042973,Tdp43,1
lNONMMUG042974,Fus,2
lNONMMUG042974,Tdp43,1
lNONMMUG042975,Fus,2
lNONMMUG042975,Tdp43,1
lNONMMUG042976,Fus,2
lNONMMUG042976,Nova1,1
lNONMMUG042976,Tdp43,1
lNONMMUG042976,Upf1,1
lNONMMUG042977,Fus,2
lNONMMUG042977,Tdp43,1
lNONMMUG042978,Fus,1
lNONMMUG042978,Tdp43,1
lNONMMUG042979,Fus,2
lNONMMUG042979,Tdp43,1
lNONMMUG042979,Upf1,1
lNONMMUG042980,FMRP,1
lNONMMUG042980,Fus,2
lNONMMUG042981,Ezh2,1
lNONMMUG042981,FMRP,1
lNONMMUG042981,Fus,2
lNONMMUG042981,Tdp43,1
lNONMMUG042981,Upf1,1
lNONMMUG042982,Fus,1
lNONMMUG042982,Tdp43,1
lNONMMUG042984,Fus,2
lNONMMUG042984,Tdp43,1
lNONMMUG042985,Fus,1
lNONMMUG042986,Fus,2
lNONMMUG042986,Tdp43,1
lNONMMUG042987,Fus,2
lNONMMUG042987,Nova1,1
lNONMMUG042987,Tdp43,1
lNONMMUG042987,Upf1,1
lNONMMUG042988,Upf1,1
lNONMMUG042991,Tdp43,1
lNONMMUG042992,Fus,1
lNONMMUG042992,Tdp43,1
lNONMMUG042994,Tdp43,1
lNONMMUG042996,Fus,2
lNONMMUG042996,Tdp43,1
lNONMMUG042997,Fus,2
lNONMMUG042997,Tdp43,1
lNONMMUG042998,Fus,1
lNONMMUG042998,Tdp43,1
lNONMMUG042999,Fus,1
lNONMMUG043002,Tdp43,1
lNONMMUG043003,Tdp43,1
lNONMMUG043008,FMRP,1
lNONMMUG043008,Fus,1
lNONMMUG043008,Tdp43,1
lNONMMUG043010,Upf1,1
lNONMMUG043011,Fus,2
lNONMMUG043011,Tdp43,1
lNONMMUG043014,FMRP,1
lNONMMUG043014,Fus,1
lNONMMUG043014,Tdp43,1
