protein_a,protein_b,edge_weight
Btk,Inpp5d,1
Btk,Itgam,1
Btk,Kit,1
Btk,Mertk,1
Btk,Mllt1,1
Btk,Mrc1,1
Btk,Ntrk1,1
Btk,Ror1,1
Btk,Tec,1
Btk,Tlr8,1
Btk,Traf3,1
Btk,Txk,1
Btla,Grb2,3
Btla,Pik3r1,2
Btla,Ptpn11,1
Btn2a2,Usp7,1
Btnl9,Mroh2a,1
Btnl9,Usp7,1
Btrc,Camk4,1
Btrc,Cdc25b,1
Btrc,Cops2,1
Btrc,Cpne4,1
Btrc,Cul1,2
Btrc,Ddx39b,1
Btrc,Dld,1
Btrc,Elfn2,1
Btrc,Elp4,1
Btrc,Gadd45a,2
Btrc,Gli2,2
Btrc,Glul,1
Btrc,Hdac5,1
Btrc,Hspe1,1
Btrc,Htt,2
Btrc,Ikbkb,1
Btrc,Irak1,1
Btrc,Map3k5,3
Btrc,Mpeg1,1
Btrc,Mrps7,1
Btrc,Mycbp2,1
Btrc,Naca,1
Btrc,Nfe2l2,6
Btrc,Nfkbia,4
Btrc,Nkx3-2,1
Btrc,Nlrp3,1
Btrc,Nsfl1c,1
Btrc,Nudc,1
Btrc,Pdhx,1
Btrc,Per1,1
Btrc,Per2,3
Btrc,Phpt1,1
Btrc,Pkd2,2
Btrc,Prlr,1
Btrc,Prpsap2,1
Btrc,Reg1,1
Btrc,Rpl27a,1
Btrc,Scn1a,1
Btrc,Skp1a,8
Btrc,Slc1a2,1
Btrc,Smad4,1
Btrc,Stat1,2
Btrc,Tbc1d24,1
Btrc,Tnfaip8l2,1
Btrc,Tpx2,2
Btrc,Tsg101,1
Btrc,Wwtr1,1
Bub1,Cenpe,1
Bub1,Cenpi,1
Bub1,Creb3l4,1
Bub1,Kdm1a,1
Bub1,Ndc80,1
Bub1,Tex14,1
Bub1,Tmem173,1
Bub1,Zfp276,1
Bub1,Zw10,1
Bub1,Zwilch,1
Bub1b,Cdc20,1
Bub1b,Cenpe,1
Bub1b,Cenpi,1
Bub1b,Hdac11,2
Bub1b,Hist1h1c,1
Bub1b,Incenp,1
Bub1b,Lmo2,2
Bub1b,Mis18bp1,1
Bub1b,Nup43,1
Bub1b,Nup85,1
Bub1b,Pbrm1,1
Bub1b,Seh1l,1
Bub1b,Slc25a24,1
Bub1b,Spag5,1
Bub1b,Tex14,1
Bub1b,Zfp276,1
Bub1b,Zwilch,1
Bub3,Cebpa,1
Bub3,Clasp2,1
Bub3,Clip1,1
Bub3,Dynlt3,1
Bub3,Eed,1
Bub3,Fxr1,1
Bub3,Hdgf,1
Bub3,Hnrnpd,1
Bub3,Zfp207,1
Bysl,Hnrnpk,1
Bysl,Nanog,1
Bzrap1,Htt,1
Bzrap1,Ppp2r5d,1
Bzw1,Bzw2,1
Bzw1,Cdc5l,1
Bzw1,Cluh,1
Bzw1,Eed,1
Bzw1,Eif4a1,1
Bzw1,Hnrnpd,1
Bzw1,Hspa8,1
Bzw1,Ilf2,1
Bzw1,Prpf19,1
Bzw1,Sfi1,1
Bzw1,Sfpq,1
Bzw1,Snrpd1,1
Bzw1,Snrpd3,1
Bzw1,Srsf1,1
Bzw1,Srsf2,1
Bzw1,Tmem173,1
Bzw2,Cyfip2,1
Bzw2,Fancd2,1
Bzw2,Fn1,1
Bzw2,Pfas,1
Bzw2,Phka2,1
Bzw2,Pou5f1,1
Bzw2,Tmem173,1
C1d,Spag6,1
C1galt1,Cfd,1
C1galt1,Fndc5,1
C1galt1c1,Cfd,1
C1galt1c1,Fndc5,1
C1galt1c1,Usp7,1
C1qa,C1qb,1
C1qa,C1qc,1
C1qa,Fancd2,1
C1qa,Htt,1
C1qa,Kctd13,1
C1qa,Syt17,1
C1qa,Ywhaz,1
C1qb,C1qc,1
C1qb,Coro1a,1
C1qb,Fancd2,1
C1qb,Htt,1
C1qb,Kctd13,1
C1qb,Sstr3,1
C1qbp,Cfd,1
C1qbp,E130012A19Rik,1
C1qbp,Fancd2,1
C1qbp,Fndc5,1
C1qbp,Hnrnpu,1
C1qbp,Hspb2,1
C1qbp,Mettl21e,1
C1qbp,Nphs2,1
C1qbp,Rgs14,1
C1qbp,Slc25a3,1
C1qbp,Zbtb7b,1
C1qc,Cfp,1
C1qc,Fancd2,1
C1qc,Kcna3,1
C1qc,Kctd13,1
C1qc,Krt16,1
C1qc,Lgmn,1
C1qc,Sstr3,1
C1qc,Tns3,1
C1qc,Uap1l1,1
C1qc,Usp48,1
C1ql4,Fancd2,1
C1rb,Cfd,1
C1rb,Fndc5,1
C230052I12Rik,Foxf1,1
C2cd2l,Cyfip2,1
C2cd2l,Epb4.1,1
C2cd2l,Gria2,1
C2cd2l,Lnp,1
C2cd2l,Lnx2,1
C2cd2l,Tmem173,1
C2cd2l,Usp48,1
C2cd4c,Sstr3,1
C2cd5,Cables1,1
C2cd5,Fibp,1
C2cd5,Kntc1,1
C2cd5,Ttf2,1
C3,Cfh,1
C3,Cfi,1
C3,Fancd2,1
C3,Gc,1
C3,Hdac5,1
C3,Hp,1
C3,Hrg,1
C3,Itgb2,1
C3,Nphp1,1
C3,Wdtc1,1
C330007P06Rik,Tmem173,1
C330007P06Rik,Uhrf2,1
C330021F23Rik,Dlg2,2
C330021F23Rik,Dlg4,2
C330027C09Rik,Eed,1
C330027C09Rik,Tmem173,1
C4a,Kcna3,1
C4b,Cfd,1
C4b,Chkb,1
C4b,Cst3,1
C4b,Fancd2,1
C4b,Fn1,1
C4b,Itih1,1
C4b,Kctd13,1
C4b,Krt6a,1
C4b,Qtrtd1,1
C4b,Spop,1
C4b,Tln2,1
C4b,Usp48,1
C530008M17Rik,Kctd13,1
C530008M17Rik,Tnk2,1
C5ar1,Fancd2,1
C5ar1,Tmem173,1
C77080,Hdac4,1
C77080,Sstr3,1
C77370,Cbx1,1
C8a,C8b,1
C8a,C8g,1
C8a,C9,1
C8a,Hc,1
C8b,C9,1
C8b,Hc,1
C8g,Fancd2,1
C9,Clu,1
C9,Hc,1
COX1,Kctd13,1
COX1,Prrt2,1
COX2,Cfd,1
COX2,Eed,1
COX2,Fancd2,1
COX2,Fndc5,1
COX2,Gria2,1
COX2,Htt,1
COX2,Mapt,1
COX2,Ppp1ca,1
COX2,Prrt2,1
COX2,Shank3,1
COX2,Stxbp1,1
COX2,Syngap1,1
COX2,Usp48,1
COX3,Kctd13,1
CYTB,Mapt,1
CYTB,Uqcrb,1
CYTB,Uqcrc2,1
Cab39,Hnrnpd,1
Cab39,Kctd13,1
Cab39,Oxsr1,1
Cab39,Stk26,1
Cab39l,Cuta,1
Cab39l,Dpysl2,1
Cab39l,Map2k6,1
Cab39l,Nt5c3b,1
Cab39l,Ptgds,1
Cab39l,Serpinf1,1
Cab39l,Tagln,1
Cab39l,Tprgl,1
Cab39l,Vps51,1
Cab39l,Zer1,1
Cabin1,Pou5f1,1
Cabin1,Tfcp2l1,1
Cabin1,Tfe3,1
Cabin1,Tnik,1
Cables1,Ccne1,1
Cables2,Cdk5,1
Cables2,Fibp,1
Cables2,Hdac4,1
Cables2,Sstr3,1
Cabp1,Ndn,1
Cabp4,Usp7,1
Cabyr,Eno1,1
Cabyr,Fscb,1
Cabyr,Jak1,1
Cabyr,Mapk8ip3,1
Cabyr,Ulk1,1
Cachd1,Rbmx,1
Cachd1,Wdtc1,1
Cacna1a,Cacna1b,1
Cacna1a,Cacna1c,1
Cacna1a,Cacna1d,1
Cacna1a,Cacnb1,1
Cacna1a,Cacnb2,3
Cacna1a,Cacnb3,2
Cacna1a,Cacnb4,1
Cacna1a,Cntnap2,1
Cacna1a,Dnajb5,1
Cacna1a,Gria2,1
Cacna1a,Hdac4,1
Cacna1a,Kctd13,1
Cacna1a,Megf8,1
Cacna1a,Nalcn,1
Cacna1a,Noxa1,1
Cacna1a,Olfm1,1
Cacna1a,Rimbp2,1
Cacna1a,Scn10a,1
Cacna1a,Scn11a,1
Cacna1a,Scn1a,1
Cacna1a,Scn5a,1
Cacna1a,Scn9a,1
Cacna1a,Srrm4,1
Cacna1a,Sstr3,1
Cacna1a,Tmem173,1
Cacna1a,Tnik,1
Cacna1a,Wdr7,1
Cacna1b,Cacna1c,1
Cacna1b,Cacna1d,1
Cacna1b,Cacnb1,1
Cacna1b,Cacnb2,3
Cacna1b,Cacnb3,2
Cacna1b,Cacnb4,1
Cacna1b,Dmxl2,1
Cacna1b,Hdac4,1
Cacna1b,Kcna3,1
Cacna1b,Map1lc3b,1
Cacna1b,Nalcn,1
Cacna1b,Prkar1b,1
Cacna1b,Scn11a,1
Cacna1b,Scn1a,1
Cacna1b,Scn5a,1
Cacna1b,Scn9a,1
Cacna1b,Wdr7,1
Cacna1c,Cacna1d,1
Cacna1c,Cacna2d1,1
Cacna1c,Cacnb2,1
Cacna1c,Cacnb3,2
Cacna1c,Cacnb4,1
Cacna1c,Il16,2
Cacna1c,Map1lc3b,1
Cacna1c,Ryr2,1
Cacna1c,Scn11a,1
Cacna1c,Scn1a,1
Cacna1c,Scn5a,1
Cacna1c,Scn9a,1
Cacna1c,Sqstm1,1
Cacna1c,Trim13,1
Cacna1c,Usp7,1
Cacna1d,Cacnb2,1
Cacna1d,Nalcn,1
Cacna1d,Scn10a,1
Cacna1d,Scn11a,1
Cacna1d,Scn1a,1
Cacna1d,Scn5a,1
Cacna1d,Scn9a,1
Cacna1d,Stx1a,2
Cacna1e,Hdac4,1
Cacna1e,Slc6a4,1
Cacna1e,Sstr3,1
Cacna1e,Tnik,1
Cacna1f,Dpysl2,1
Cacna1h,Hcn1,1
Cacna1h,Klhl1,1
Cacna1h,Usp5,1
Cacna2d1,Cacna2d4,1
Cacna2d1,Cacnb2,1
Cacna2d1,Hdac4,1
Cacna2d1,Htt,2
Cacna2d1,Kctd13,1
Cacna2d1,Ryr1,1
Cacna2d1,Tnik,1
Cacna2d2,Ctr9,1
Cacna2d2,Spop,1
Cacna2d2,Usp2,1
Cacna2d3,Kctd13,1
Cacnb1,Cntnap2,1
Cacnb1,Dynll1,1
Cacnb1,Fmr1,1
Cacnb1,Gria2,1
Cacnb1,Met,1
Cacnb1,Prrt2,1
Cacnb1,Tnik,1
Cacnb1,Ywhae,1
Cacnb2,Cacnb3,1
Cacnb2,Cacnb4,1
Cacnb2,Fmr1,1
Cacnb2,Kctd13,1
Cacnb2,Prrt2,1
Cacnb2,Syngap1,3
Cacnb3,Cacnb4,1
Cacnb3,Syt1,1
Cacnb4,Cdkl5,1
Cacnb4,Eed,1
Cacnb4,Fmr1,1
Cacnb4,Kctd13,1
Cacnb4,Prrt2,1
Cacnb4,Syt1,1
Cacnb4,Tia1,1
Cacnb4,Tnik,1
Cacng2,Dlg4,4
Cacng2,Gria1,2
Cacng2,Gria2,2
Cacng2,Sstr3,1
Cacng2,Syngap1,3
Cacng3,Dlg4,1
Cacng3,Gria1,1
Cacng3,Gria2,1
Cacng4,Dlg4,1
Cacng8,Dlg4,2
Cacng8,Prrt2,1
Cacng8,Sstr3,1
Cactin,Cdk12,1
Cactin,Cwc22,1
Cactin,Ddx17,1
Cactin,Ddx41,1
Cactin,Ddx5,1
Cactin,Dhx8,1
Cactin,Gpatch1,1
Cactin,Ik,1
Cactin,Lmo2,1
Cactin,Lsm7,1
Cactin,Paxbp1,1
Cactin,Ppwd1,1
Cactin,Prpf3,1
Cactin,Prpf4b,1
Cactin,Prpf8,1
Cactin,Slu7,1
Cactin,Smu1,1
Cactin,Snrnp27,1
Cactin,Snrnp40,1
Cactin,Snrnp70,1
Cactin,Snrpc,1
Cactin,Spen,1
Cactin,Srsf3,1
Cactin,Thoc1,1
Cactin,Thoc2,1
Cacul1,Hnrnpd,1
Cacybp,Carm1,1
Cacybp,Cdkn1b,1
Cacybp,Chordc1,1
Cacybp,Crat,1
Cacybp,Cul1,1
Cacybp,Eed,1
Cacybp,Fkbp4,1
Cacybp,Gna13,1
Cacybp,Hdac4,1
Cacybp,Itprip,1
Cacybp,Ndn,1
Cacybp,Pten,1
Cacybp,Rpap3,1
Cacybp,S100a1,1
Cacybp,S100a6,2
Cacybp,S100b,2
Cacybp,Siah1a,1
Cacybp,Skp1a,3
Cacybp,Sugt1,1
Cacybp,Tmem173,1
Cacybp,Tpd52,1
Cacybp,Usp15,1
Cad,Chaf1a,1
Cad,Fancd2,1
Cad,Foxp3,1
Cad,Fxr1,1
Cad,Iqcb1,1
Cad,Kctd13,1
Cad,Mycbp2,1
Cad,Nphp1,1
Cad,Pde4dip,1
Cad,Pou5f1,1
Cad,Ppp5c,1
Cad,Rnf138,1
Cad,Tnik,1
Cad,Tsc1,1
Cadm1,Cask,1
Cadm1,Dlg1,1
Cadm1,Dpy30,1
Cadm1,Eny2,1
Cadm1,Epb4.1l1,1
Cadm1,Epb4.1l2,1
Cadm1,Epb4.1l3,1
Cadm1,Gucy1b3,1
Cadm1,Hspa12a,1
Cadm1,Mpp6,1
Cadm1,Pip4k2c,1
Cadm1,Psma6,1
Cadm1,Scoc,1
Cadm1,Sdcbp,1
Cadm1,Spag6,1
Cadm1,Usp48,1
Cadm2,Kctd13,1
Cadm2,Usp48,1
Cadm3,Epb4.1l1,1
Cadm3,Kcnma1,1
Cadm3,Prnp,1
Cadm3,Usp15,1
Cadm4,Dync1i1,1
Cadm4,Rgs14,1
Cadm4,Sstr3,1
Cadps,Hdac4,1
Cadps,Kctd13,1
Cadps,Lnp,1
Cadps,Luc7l2,1
Cadps,Pip5k1a,1
Cadps,Ppp5c,1
Cadps,Syn1,1
Cadps,Usp48,1
Cadps2,Sstr3,1
Cadps2,Wdr11,1
Cage1,Spag6,1
Calb1,Casp3,1
Calb1,Gad1,1
Calb1,Hspa1a,1
Calb1,Htt,1
Calb2,Kcnma1,1
Calb2,Napb,1
Calb2,Rab3a,1
Calb2,Rgs14,1
Calb2,Tuba4a,1
Calb2,Usp48,1
Calcoco1,Cep19,1
Calcoco1,Cryba2,1
Calcoco1,Dlg4,1
Calcoco1,Kctd13,1
Calcoco1,Slc6a4,1
Calcoco1,Tnik,1
Calcoco2,Htt,1
Calcoco2,Map1lc3a,1
Calcoco2,Rhpn1,1
Calcoco2,Slc15a3,1
Calcoco2,Zfp451,1
Calcrl,Tmem173,1
Cald1,Invs,1
Cald1,Kctd13,1
Cald1,Pten,1
Cald1,Spop,1
Cald1,Wdfy4,1
Calhm2,Tmem173,1
Calm1,Camk2a,1
Calm1,Ccne1,2
Calm1,Cfd,1
Calm1,Eed,1
Calm1,Fbxl2,2
Calm1,Fndc5,1
Calm1,Gap43,1
Calm1,Grin1,2
Calm1,Grin2b,1
Calm1,Grm5,1
Calm1,Homer1,1
Calm1,Kcnma1,1
Calm1,Kcnq2,1
Calm1,Map6d1,1
Calm1,Mycbp2,1
Calm1,Prrt2,1
Calm1,Ryr2,1
Calm1,Scn2a1,1
Calm1,Slc6a1,1
Calm1,Tcp1,1
Calm1,Tfe3,1
Calm1,Unk,1
Calm2,Cep290,1
Calm2,Cfd,1
Calm2,Fndc5,1
Calm2,Iqcb1,1
Calm2,Nphp1,1
Calm2,Rgs14,1
Calm2,Runx2,1
Calm2,Scn2a1,1
Calm2,Unk,1
Calm2,Wdfy4,1
Calm3,Cfd,1
Calm3,Fndc5,1
Calm3,Unk,1
Calm3,Usp48,1
Calm3,Ywhaz,1
Calr,Cfd,1
Calr,Cyfip2,1
Calr,Drg1,1
Calr,Eif3l,1
Calr,Fgb,1
Calr,Fmr1,1
Calr,Fndc5,1
Calr,Gabarap,1
Calr,Hsp90b1,1
Calr,Hspa5,1
Calr,Kcnma1,1
Calr,Lipc,2
Calr,Mep1a,1
Calr,Npm1,1
Calr,Nsun2,1
Calr,Olfm1,1
Calr,P4hb,1
Calr,Pabpc1,1
Calr,Pdia3,1
Calr,Pdia4,1
Calr,Pdia6,1
Calr,Plp1,1
Calr,Ppp1r9b,1
Calr,Psma6,1
Calr,Psmc5,1
Calr,Rps3,1
Calr,Rps4x,1
Calr,Sdf2l1,1
Calr,Slc2a1,1
Calr,Tfe3,1
Calr,Tmem173,1
Calr,Tpd52l2,1
Calr,Usp48,1
Calr3,Cyp2a12,1
Calr3,Cyp2c29,1
Calr3,Cyp2u1,1
Calr3,Cyp4b1,1
Calu,Cfd,1
Calu,Dpp8,1
Calu,Fancd2,1
Calu,Fndc5,1
Calu,Hars,1
Calu,Nphp4,1
Calu,Nsun2,1
Calu,Nucb1,1
Calu,Osgep,1
Calu,Pou5f1,1
Calu,Prkar1b,1
Calu,Rangap1,1
Calu,Sae1,1
Calu,Sh3glb2,1
Calu,Thg1l,1
Calu,Tpd52l2,1
Calu,Tprkb,1
Calu,Ubqln2,1
Calu,Wdtc1,1
Caly,Nphp4,1
Camk1,Camkk1,1
Camk1,Camkk2,1
Camk1,Cdk14,1
Camk1,Cdkn1b,1
Camk1,Fbxl12,3
Camk1,Hdac4,1
Camk1,Hmox2,1
Camk1,Mark2,1
Camk1,Ndn,1
Camk1,Nos1,1
Camk1,Palm,1
Camk1,Ppa1,1
Camk1,Rabggtb,1
Camk1,Sae1,1
Camk1,Snx16,1
Camk1,Syn1,1
Camk1,Txndc5,1
Camk1d,Camkk1,1
Camk1d,Dcps,1
Camk1d,Nae1,1
Camk1d,Nucb2,1
Camk1d,Pcyt2,1
Camk1d,Tufm,1
Camk1d,Uba3,1
Camk2a,Chrna4,1
Camk2a,Cnksr2,1
Camk2a,Cyfip1,1
Camk2a,Cyfip2,1
Camk2a,Dlg4,2
Camk2a,Dlgap1,1
Camk2a,Fmr1,1
Camk2a,Fxr1,1
Camk2a,Fzr1,1
Camk2a,Gphn,1
Camk2a,Grin1,2
Camk2a,Grin2b,4
Camk2a,Hcn1,1
Camk2a,Homer1,1
Camk2a,Htt,1
Camk2a,Huwe1,1
Camk2a,Inadl,1
Camk2a,Kalrn,1
Camk2a,Kctd13,1
Camk2a,Mecp2,1
Camk2a,Mycbp2,1
Camk2a,Nckap1,1
Camk2a,Pde4dip,1
Camk2a,Pex5l,1
Camk2a,Ppp1r9b,4
Camk2a,Ppp5c,1
Camk2a,Prkar1b,1
Camk2a,Prrt2,1
Camk2a,Ptprr,1
Camk2a,Rgs14,4
Camk2a,Shank3,3
Camk2a,Syngap1,3
Camk2a,Tnik,1
Camk2a,Tnk2,2
Camk2a,Trim72,1
Camk2a,Tsc1,1
Camk2a,Ywhaz,1
Camk2b,Cnksr2,1
Camk2b,Cyfip1,1
Camk2b,Cyfip2,1
