lncRNA_id,protein_id
lNONMMUG020218,pTardbp
lNONMMUG020223,pEzh2
lNONMMUG020223,pFmr1
lNONMMUG020223,pFus
lNONMMUG020223,pJarid2
lNONMMUG020223,pTardbp
lNONMMUG020223,pUpf1
lNONMMUG020228,pFus
lNONMMUG020228,pRbfox3
lNONMMUG020230,pTardbp
lNONMMUG020231,pFus
lNONMMUG020231,pTardbp
lNONMMUG020231,pUpf1
lNONMMUG020234,pEzh2
lNONMMUG020234,pFus
lNONMMUG020234,pMbnl1
lNONMMUG020234,pTardbp
lNONMMUG020234,pUpf1
lNONMMUG020235,pCelf1
lNONMMUG020235,pFus
lNONMMUG020235,pMbnl1
lNONMMUG020235,pTardbp
lNONMMUG020235,pTardbp
lNONMMUG020236,pFus
lNONMMUG020236,pTardbp
lNONMMUG020237,pFus
lNONMMUG020237,pTardbp
lNONMMUG020238,pFus
lNONMMUG020238,pMbnl1
lNONMMUG020238,pNova1
lNONMMUG020238,pTardbp
lNONMMUG020239,pFus
lNONMMUG020239,pTardbp
lNONMMUG020240,pFus
lNONMMUG020240,pTardbp
lNONMMUG020240,pTardbp
lNONMMUG020241,pFus
lNONMMUG020242,pFus
lNONMMUG020242,pTardbp
lNONMMUG020242,pUpf1
lNONMMUG020243,pFus
lNONMMUG020243,pTardbp
lNONMMUG020244,pCelf1
lNONMMUG020244,pFus
lNONMMUG020244,pTardbp
lNONMMUG020244,pUpf1
lNONMMUG020246,pCelf1
lNONMMUG020246,pFmr1
lNONMMUG020246,pFus
lNONMMUG020246,pTardbp
lNONMMUG020246,pUpf1
lNONMMUG020249,pTardbp
lNONMMUG020253,pFus
lNONMMUG020258,pFmr1
lNONMMUG020258,pFus
lNONMMUG020258,pTardbp
lNONMMUG020259,pCelf1
lNONMMUG020259,pFmr1
lNONMMUG020259,pFus
lNONMMUG020259,pPabpc1
lNONMMUG020259,pTardbp
lNONMMUG020260,pCelf1
lNONMMUG020260,pFus
lNONMMUG020260,pMbnl1
lNONMMUG020260,pTardbp
lNONMMUG020260,pTardbp
lNONMMUG020262,pFus
lNONMMUG020262,pTardbp
lNONMMUG020265,pUpf1
lNONMMUG020266,pUpf1
lNONMMUG020267,pFmr1
lNONMMUG020267,pFus
lNONMMUG020267,pTardbp
lNONMMUG020267,pUpf1
lNONMMUG020268,pFus
lNONMMUG020268,pTardbp
lNONMMUG020268,pUpf1
lNONMMUG020269,pTardbp
lNONMMUG020269,pUpf1
lNONMMUG020270,pFus
lNONMMUG020270,pTardbp
lNONMMUG020271,pFus
lNONMMUG020272,pFus
lNONMMUG020272,pTardbp
lNONMMUG020273,pFus
lNONMMUG020273,pTardbp
lNONMMUG020275,pFus
lNONMMUG020275,pTardbp
lNONMMUG020276,pFus
lNONMMUG020276,pTardbp
lNONMMUG020277,pFus
lNONMMUG020277,pTardbp
lNONMMUG020278,pFus
lNONMMUG020278,pTardbp
lNONMMUG020279,pFus
lNONMMUG020279,pTardbp
lNONMMUG020280,pFus
lNONMMUG020280,pTardbp
lNONMMUG020281,pFus
lNONMMUG020281,pTardbp
lNONMMUG020282,pFus
lNONMMUG020282,pTardbp
lNONMMUG020283,pFus
lNONMMUG020283,pNova1
lNONMMUG020283,pTardbp
lNONMMUG020284,pFus
lNONMMUG020284,pTardbp
lNONMMUG020285,pFus
lNONMMUG020285,pTardbp
lNONMMUG020286,pFus
lNONMMUG020286,pTardbp
lNONMMUG020287,pFus
lNONMMUG020287,pTardbp
lNONMMUG020288,pFus
lNONMMUG020288,pTardbp
lNONMMUG020289,pFus
lNONMMUG020289,pTardbp
lNONMMUG020290,pFus
lNONMMUG020290,pTardbp
lNONMMUG020291,pFus
lNONMMUG020291,pTardbp
lNONMMUG020292,pFus
lNONMMUG020292,pTardbp
lNONMMUG020293,pFmr1
lNONMMUG020293,pFus
lNONMMUG020293,pTardbp
lNONMMUG020294,pFus
lNONMMUG020294,pTardbp
lNONMMUG020295,pUpf1
lNONMMUG020296,pTardbp
lNONMMUG020298,pTardbp
lNONMMUG020300,pCelf1
lNONMMUG020300,pFus
lNONMMUG020300,pTardbp
lNONMMUG020301,pFus
lNONMMUG020301,pTardbp
lNONMMUG020301,pUpf1
lNONMMUG020302,pFmr1
lNONMMUG020302,pFus
lNONMMUG020302,pTardbp
lNONMMUG020304,pFus
lNONMMUG020307,pCelf1
lNONMMUG020307,pFus
lNONMMUG020307,pUpf1
lNONMMUG020309,pFus
lNONMMUG020309,pTardbp
lNONMMUG020309,pUpf1
lNONMMUG020310,pFmr1
lNONMMUG020310,pFus
lNONMMUG020310,pTardbp
lNONMMUG020310,pUpf1
lNONMMUG020311,pCelf1
lNONMMUG020311,pFmr1
lNONMMUG020311,pFus
lNONMMUG020311,pJarid2
lNONMMUG020311,pTardbp
lNONMMUG020311,pUpf1
lNONMMUG020312,pFus
lNONMMUG020312,pTardbp
lNONMMUG020315,pFmr1
lNONMMUG020316,pFmr1
lNONMMUG020316,pFus
lNONMMUG020316,pTardbp
lNONMMUG020318,pFus
lNONMMUG020318,pTardbp
lNONMMUG020319,pFus
lNONMMUG020319,pTardbp
lNONMMUG020319,pUpf1
lNONMMUG020320,pFus
lNONMMUG020320,pRbfox3
lNONMMUG020320,pTardbp
lNONMMUG020320,pUpf1
lNONMMUG020321,pFus
lNONMMUG020321,pPspc1
lNONMMUG020321,pSfpq
lNONMMUG020321,pTia1
lNONMMUG020321,pTardbp
lNONMMUG020322,pFus
lNONMMUG020322,pTardbp
lNONMMUG020325,pFmr1
lNONMMUG020325,pFus
lNONMMUG020325,pTardbp
lNONMMUG020325,pTardbp
lNONMMUG020325,pUpf1
lNONMMUG020326,pFus
lNONMMUG020326,pTardbp
lNONMMUG020332,pFus
lNONMMUG020332,pTardbp
lNONMMUG020333,pCelf1
lNONMMUG020333,pIpo9
lNONMMUG020333,pRbfox2
lNONMMUG020333,pUpf1
lNONMMUG020335,pFmr1
lNONMMUG020335,pFus
lNONMMUG020336,pFus
lNONMMUG020337,pUpf1
lNONMMUG020340,pTardbp
lNONMMUG020342,pFus
lNONMMUG020342,pTardbp
lNONMMUG020343,pFus
lNONMMUG020344,pFus
lNONMMUG020344,pTardbp
lNONMMUG020346,pFus
lNONMMUG020346,pTardbp
lNONMMUG020347,pFus
lNONMMUG020347,pPou5f1
lNONMMUG020347,pRbfox2
lNONMMUG020347,pTardbp
lNONMMUG020347,pUpf1
lNONMMUG020348,pFus
lNONMMUG020348,pPabpc1
lNONMMUG020348,pTardbp
lNONMMUG020348,pUpf1
lNONMMUG020350,pFus
lNONMMUG020350,pTardbp
lNONMMUG020351,pCelf1
lNONMMUG020351,pFus
lNONMMUG020351,pTardbp
lNONMMUG020352,pFus
lNONMMUG020352,pTardbp
lNONMMUG020353,pFus
lNONMMUG020353,pTardbp
lNONMMUG020353,pUpf1
lNONMMUG020354,pCelf1
lNONMMUG020354,pFmr1
lNONMMUG020354,pFus
lNONMMUG020354,pTardbp
lNONMMUG020358,pUpf1
lNONMMUG020360,pFus
lNONMMUG020360,pTardbp
lNONMMUG020361,pTardbp
lNONMMUG020362,pFus
lNONMMUG020363,pFus
lNONMMUG020364,pFus
lNONMMUG020365,pEzh2
lNONMMUG020366,pFus
lNONMMUG020366,pTardbp
lNONMMUG020367,pTardbp
lNONMMUG020370,pFus
lNONMMUG020370,pJarid2
lNONMMUG020371,pFus
lNONMMUG020371,pTardbp
lNONMMUG020372,pFmr1
lNONMMUG020372,pFus
lNONMMUG020372,pTardbp
lNONMMUG020372,pUpf1
lNONMMUG020373,pFus
lNONMMUG020374,pTardbp
lNONMMUG020375,pTardbp
lNONMMUG020376,pFus
lNONMMUG020378,pTardbp
lNONMMUG020383,pFus
lNONMMUG020383,pTardbp
lNONMMUG020383,pUpf1
lNONMMUG020385,pCelf1
lNONMMUG020385,pFus
lNONMMUG020385,pJarid2
lNONMMUG020385,pNova1
lNONMMUG020385,pTardbp
lNONMMUG020385,pTardbp
lNONMMUG020385,pUpf1
lNONMMUG020386,pFus
lNONMMUG020386,pTardbp
lNONMMUG020386,pUpf1
lNONMMUG020388,pFmr1
lNONMMUG020388,pFus
lNONMMUG020388,pTardbp
lNONMMUG020389,pFus
lNONMMUG020389,pTardbp
lNONMMUG020389,pUpf1
lNONMMUG020390,pFmr1
lNONMMUG020390,pFus
lNONMMUG020390,pTardbp
lNONMMUG020390,pUpf1
lNONMMUG020392,pFus
lNONMMUG020394,pFus
lNONMMUG020394,pJarid2
lNONMMUG020394,pTardbp
lNONMMUG020394,pUpf1
lNONMMUG020395,pCelf1
lNONMMUG020395,pFus
lNONMMUG020395,pTardbp
lNONMMUG020395,pTardbp
lNONMMUG020395,pUpf1
lNONMMUG020396,pFus
lNONMMUG020399,pUpf1
lNONMMUG020400,pAgo1
lNONMMUG020400,pAgo2
lNONMMUG020400,pAgo4
lNONMMUG020400,pFus
lNONMMUG020400,pPabpc1
lNONMMUG020400,pPou5f1
lNONMMUG020400,pSfpq
lNONMMUG020400,pTardbp
lNONMMUG020402,pFmr1
lNONMMUG020403,pFmr1
lNONMMUG020403,pFus
lNONMMUG020403,pUpf1
lNONMMUG020404,pTardbp
lNONMMUG020407,pFus
lNONMMUG020408,pCelf1
lNONMMUG020408,pFmr1
lNONMMUG020408,pFus
lNONMMUG020408,pTardbp
lNONMMUG020408,pUpf1
lNONMMUG020409,pFus
lNONMMUG020409,pTardbp
lNONMMUG020410,pFmr1
lNONMMUG020410,pFus
lNONMMUG020410,pTardbp
lNONMMUG020411,pCelf1
lNONMMUG020411,pFus
lNONMMUG020411,pTardbp
lNONMMUG020412,pCelf1
lNONMMUG020412,pFus
lNONMMUG020412,pTardbp
lNONMMUG020412,pTardbp
lNONMMUG020413,pFus
lNONMMUG020413,pTardbp
lNONMMUG020413,pUpf1
lNONMMUG020414,pFus
lNONMMUG020414,pNova1
lNONMMUG020414,pTardbp
lNONMMUG020414,pTardbp
lNONMMUG020414,pUpf1
lNONMMUG020415,pFus
lNONMMUG020415,pJarid2
lNONMMUG020415,pTardbp
lNONMMUG020415,pUpf1
lNONMMUG020416,pFus
lNONMMUG020416,pTardbp
lNONMMUG020417,pTardbp
lNONMMUG020420,pFus
lNONMMUG020420,pTardbp
lNONMMUG020422,pFmr1
lNONMMUG020422,pFus
lNONMMUG020422,pPabpc1
lNONMMUG020422,pTardbp
lNONMMUG020422,pUpf1
lNONMMUG020423,pFus
lNONMMUG020423,pTardbp
lNONMMUG020423,pUpf1
lNONMMUG020425,pFus
lNONMMUG020425,pTardbp
lNONMMUG020427,pFus
lNONMMUG020427,pTardbp
lNONMMUG020430,pFus
lNONMMUG020430,pTardbp
lNONMMUG020431,pEzh2
lNONMMUG020431,pFus
lNONMMUG020431,pTardbp
lNONMMUG020432,pFus
lNONMMUG020432,pTardbp
lNONMMUG020432,pUpf1
lNONMMUG020434,pTardbp
lNONMMUG020438,pFus
lNONMMUG020438,pTardbp
lNONMMUG020438,pUpf1
lNONMMUG020439,pCelf1
lNONMMUG020439,pFus
lNONMMUG020441,pCelf1
lNONMMUG020441,pFus
lNONMMUG020441,pTardbp
lNONMMUG020443,pFus
lNONMMUG020443,pTardbp
lNONMMUG020443,pTardbp
lNONMMUG020444,pFus
lNONMMUG020444,pTardbp
lNONMMUG020445,pCelf1
lNONMMUG020445,pFus
lNONMMUG020445,pTardbp
lNONMMUG020446,pFus
lNONMMUG020446,pTardbp
lNONMMUG020447,pTardbp
lNONMMUG020449,pTardbp
lNONMMUG020451,pTardbp
lNONMMUG020455,pUpf1
lNONMMUG020461,pFmr1
lNONMMUG020461,pFus
lNONMMUG020461,pMbnl1
lNONMMUG020461,pTardbp
lNONMMUG020462,pFmr1
lNONMMUG020462,pFus
lNONMMUG020462,pTardbp
lNONMMUG020464,pFus
lNONMMUG020464,pTardbp
lNONMMUG020464,pUpf1
lNONMMUG020465,pFmr1
lNONMMUG020465,pFus
lNONMMUG020465,pTardbp
lNONMMUG020466,pFmr1
lNONMMUG020466,pFus
lNONMMUG020466,pTardbp
lNONMMUG020467,pFus
lNONMMUG020467,pTardbp
lNONMMUG020469,pTardbp
lNONMMUG020471,pFus
lNONMMUG020474,pFus
lNONMMUG020474,pTardbp
lNONMMUG020475,pFus
lNONMMUG020476,pFmr1
lNONMMUG020476,pFus
lNONMMUG020476,pTardbp
lNONMMUG020477,pEzh2
lNONMMUG020477,pFus
lNONMMUG020477,pTardbp
lNONMMUG020477,pUpf1
lNONMMUG020478,pTardbp
lNONMMUG020479,pTardbp
lNONMMUG020480,pTardbp
lNONMMUG020481,pFmr1
lNONMMUG020481,pFus
lNONMMUG020481,pTardbp
lNONMMUG020481,pUpf1
lNONMMUG020482,pFus
lNONMMUG020482,pTardbp
lNONMMUG020484,pFmr1
lNONMMUG020484,pFus
lNONMMUG020484,pTardbp
lNONMMUG020485,pFus
lNONMMUG020485,pTardbp
lNONMMUG020489,pFmr1
lNONMMUG020490,pUpf1
lNONMMUG020492,pTardbp
lNONMMUG020494,pFmr1
lNONMMUG020496,pFus
lNONMMUG020497,pFus
lNONMMUG020497,pTardbp
lNONMMUG020499,pFus
lNONMMUG020500,pFus
lNONMMUG020500,pTardbp
lNONMMUG020501,pFus
lNONMMUG020503,pFus
lNONMMUG020504,pFus
lNONMMUG020504,pTardbp
lNONMMUG020504,pUpf1
lNONMMUG020506,pFus
lNONMMUG020506,pTardbp
lNONMMUG020507,pFus
lNONMMUG020507,pTardbp
lNONMMUG020511,pTardbp
lNONMMUG020512,pTardbp
lNONMMUG020515,pAgo1
lNONMMUG020515,pAgo2
lNONMMUG020515,pAgo4
lNONMMUG020515,pFus
lNONMMUG020515,pSfpq
lNONMMUG020517,pFus
lNONMMUG020517,pTardbp
lNONMMUG020518,pFmr1
lNONMMUG020518,pFus
lNONMMUG020518,pTardbp
lNONMMUG020523,pFmr1
lNONMMUG020523,pFus
lNONMMUG020523,pTardbp
lNONMMUG020524,pFus
lNONMMUG020524,pTardbp
lNONMMUG020525,pFus
lNONMMUG020525,pTardbp
lNONMMUG020526,pFus
lNONMMUG020526,pNova1
lNONMMUG020526,pTardbp
lNONMMUG020527,pFmr1
lNONMMUG020527,pFus
lNONMMUG020527,pTardbp
lNONMMUG020528,pFus
lNONMMUG020528,pTardbp
lNONMMUG020529,pFmr1
lNONMMUG020529,pTardbp
lNONMMUG020531,pFmr1
lNONMMUG020531,pFus
lNONMMUG020531,pTardbp
lNONMMUG020531,pUpf1
lNONMMUG020533,pFus
lNONMMUG020537,pFus
lNONMMUG020537,pTardbp
lNONMMUG020538,pFmr1
lNONMMUG020538,pFus
lNONMMUG020538,pTardbp
lNONMMUG020540,pFmr1
lNONMMUG020540,pFus
lNONMMUG020540,pNova1
lNONMMUG020540,pTardbp
lNONMMUG020541,pFus
lNONMMUG020541,pTardbp
lNONMMUG020542,pFus
lNONMMUG020542,pTardbp
lNONMMUG020543,pFus
lNONMMUG020543,pTardbp
lNONMMUG020544,pFus
lNONMMUG020544,pTardbp
lNONMMUG020547,pFmr1
lNONMMUG020547,pFus
lNONMMUG020547,pTardbp
lNONMMUG020549,pFmr1
lNONMMUG020550,pCelf1
lNONMMUG020550,pFmr1
lNONMMUG020550,pFus
lNONMMUG020550,pTardbp
lNONMMUG020550,pUpf1
lNONMMUG020551,pFmr1
lNONMMUG020551,pFus
lNONMMUG020551,pTardbp
lNONMMUG020551,pUpf1
lNONMMUG020552,pFmr1
lNONMMUG020552,pUpf1
lNONMMUG020559,pTardbp
lNONMMUG020560,pFus
lNONMMUG020560,pTardbp
lNONMMUG020563,pFus
lNONMMUG020563,pJarid2
lNONMMUG020563,pMbnl1
lNONMMUG020563,pTardbp
lNONMMUG020563,pUpf1
lNONMMUG020564,pEzh2
lNONMMUG020564,pFus
lNONMMUG020564,pJarid2
lNONMMUG020564,pUpf1
lNONMMUG020567,pTardbp
lNONMMUG020568,pTardbp
lNONMMUG020569,pUpf1
lNONMMUG020572,pCelf1
lNONMMUG020572,pFus
lNONMMUG020572,pTardbp
lNONMMUG020572,pUpf1
lNONMMUG020573,pCelf1
lNONMMUG020573,pFmr1
lNONMMUG020573,pFus
lNONMMUG020573,pTardbp
lNONMMUG020573,pUpf1
lNONMMUG020579,pCelf1
lNONMMUG020580,pUpf1
lNONMMUG020581,pUpf1
lNONMMUG020595,pFus
lNONMMUG020596,pFus
lNONMMUG020598,pFus
lNONMMUG020600,pFus
lNONMMUG020600,pTardbp
lNONMMUG020602,pFus
lNONMMUG020602,pTardbp
lNONMMUG020603,pFus
lNONMMUG020603,pTardbp
lNONMMUG020603,pUpf1
lNONMMUG020605,pEzh2
lNONMMUG020605,pFus
lNONMMUG020606,pFus
lNONMMUG020607,pCelf1
lNONMMUG020607,pFus
lNONMMUG020607,pTardbp
lNONMMUG020607,pUpf1
lNONMMUG020608,pCelf1
lNONMMUG020609,pEzh2
lNONMMUG020609,pFmr1
lNONMMUG020609,pFus
lNONMMUG020609,pPspc1
lNONMMUG020609,pRbfox2
lNONMMUG020609,pTia1
lNONMMUG020609,pTardbp
lNONMMUG020609,pUpf1
lNONMMUG020613,pCelf1
lNONMMUG020613,pFus
lNONMMUG020613,pTardbp
lNONMMUG020614,pFus
lNONMMUG020614,pTardbp
lNONMMUG020615,pFmr1
lNONMMUG020615,pFus
lNONMMUG020615,pTardbp
lNONMMUG020616,pEzh2
lNONMMUG020616,pFus
lNONMMUG020616,pTardbp
lNONMMUG020617,pEzh2
lNONMMUG020617,pFmr1
lNONMMUG020617,pFus
lNONMMUG020617,pTardbp
lNONMMUG020617,pUpf1
lNONMMUG020618,pCelf1
lNONMMUG020618,pFmr1
lNONMMUG020618,pFus
lNONMMUG020618,pJarid2
lNONMMUG020618,pTardbp
lNONMMUG020618,pUpf1
lNONMMUG020620,pFmr1
lNONMMUG020620,pFus
lNONMMUG020620,pJarid2
lNONMMUG020620,pTardbp
lNONMMUG020620,pUpf1
lNONMMUG020621,pFus
lNONMMUG020621,pJarid2
lNONMMUG020621,pTardbp
lNONMMUG020621,pUpf1
lNONMMUG020623,pFus
lNONMMUG020623,pJarid2
lNONMMUG020623,pTardbp
lNONMMUG020623,pUpf1
lNONMMUG020624,pEzh2
lNONMMUG020624,pFmr1
lNONMMUG020624,pFus
lNONMMUG020624,pTardbp
lNONMMUG020625,pFus
lNONMMUG020625,pTardbp
lNONMMUG020625,pUpf1
lNONMMUG020627,pFmr1
lNONMMUG020627,pFus
lNONMMUG020627,pTardbp
lNONMMUG020629,pFus
lNONMMUG020629,pTardbp
lNONMMUG020631,pUpf1
lNONMMUG020632,pEzh2
lNONMMUG020632,pFus
lNONMMUG020632,pJarid2
lNONMMUG020632,pTardbp
lNONMMUG020632,pUpf1
lNONMMUG020633,pCelf1
lNONMMUG020633,pFmr1
lNONMMUG020633,pFus
lNONMMUG020633,pTardbp
lNONMMUG020637,pFmr1
lNONMMUG020637,pFus
lNONMMUG020637,pTardbp
lNONMMUG020640,pTardbp
lNONMMUG020642,pFmr1
lNONMMUG020643,pFus
lNONMMUG020644,pFmr1
lNONMMUG020644,pFus
lNONMMUG020645,pFmr1
lNONMMUG020645,pFus
lNONMMUG020645,pPabpc1
lNONMMUG020645,pTardbp
lNONMMUG020645,pUpf1
lNONMMUG020646,pFus
lNONMMUG020646,pTardbp
lNONMMUG020646,pUpf1
lNONMMUG020647,pFus
lNONMMUG020648,pFmr1
lNONMMUG020648,pFus
lNONMMUG020648,pPabpc1
lNONMMUG020648,pTardbp
lNONMMUG020648,pUpf1
lNONMMUG020650,pFmr1
lNONMMUG020650,pFus
lNONMMUG020650,pTardbp
lNONMMUG020651,pFmr1
lNONMMUG020651,pFus
lNONMMUG020651,pTardbp
lNONMMUG020652,pFus
lNONMMUG020654,pTardbp
lNONMMUG020657,pFus
lNONMMUG020657,pTardbp
lNONMMUG020664,pFus
lNONMMUG020664,pTardbp
lNONMMUG020666,pFus
lNONMMUG020667,pDazl
lNONMMUG020667,pFmr1
lNONMMUG020667,pFus
lNONMMUG020667,pPabpc1
lNONMMUG020667,pPabpc1
lNONMMUG020667,pRbfox2
lNONMMUG020667,pSfpq
lNONMMUG020667,pTia1
lNONMMUG020667,pTardbp
lNONMMUG020671,pAgo2
lNONMMUG020671,pBcl2l11
lNONMMUG020671,pSele
lNONMMUG020671,pEzh2
lNONMMUG020671,pEzh2
lNONMMUG020671,pFmr1
lNONMMUG020671,pFus
lNONMMUG020671,pJarid2
lNONMMUG020671,pNova1
lNONMMUG020671,pPabpc1
lNONMMUG020671,pEif2ak2
lNONMMUG020671,pPtbp1
lNONMMUG020671,pSrsf4
lNONMMUG020671,pSrsf3
lNONMMUG020671,pTardbp
lNONMMUG020671,pUpf1
lNONMMUG020672,pAgo1
lNONMMUG020672,pAgo2
lNONMMUG020672,pAgo4
lNONMMUG020672,pDazl
lNONMMUG020672,pEed
lNONMMUG020672,pElavl1
lNONMMUG020672,pEzh2
lNONMMUG020672,pFmr1
lNONMMUG020672,pFmr1
lNONMMUG020672,pFus
lNONMMUG020672,pFus
lNONMMUG020672,pJarid2
lNONMMUG020672,pPkm
lNONMMUG020672,pMsi2
lNONMMUG020672,pNova1
lNONMMUG020672,pPabpc1
lNONMMUG020672,pPabpc1
lNONMMUG020672,pPspc1
lNONMMUG020672,pPou5f1
lNONMMUG020672,pPtbp2
lNONMMUG020672,pQki
lNONMMUG020672,pRbm10
lNONMMUG020672,pRbfox2
lNONMMUG020672,pSfpq
lNONMMUG020672,pSuz12
lNONMMUG020672,pTia1
lNONMMUG020672,pZfp36
lNONMMUG020672,pYy1
lNONMMUG020672,pTardbp
lNONMMUG020672,pUpf1
lNONMMUG020673,pSetdb1
lNONMMUG020673,pEzh2
lNONMMUG020673,pFus
lNONMMUG020673,pKdm5b
lNONMMUG020673,pJarid2
lNONMMUG020673,pNova1
lNONMMUG020673,pEif2ak2
lNONMMUG020673,pRnf2
lNONMMUG020673,pSuv39h1
lNONMMUG020673,pTardbp
lNONMMUG020673,pUpf1
lNONMMUG020674,pFus
lNONMMUG020674,pTardbp
lNONMMUG020674,pUpf1
lNONMMUG020675,pFus
lNONMMUG020675,pTardbp
lNONMMUG020675,pUpf1
lNONMMUG020676,pEzh2
lNONMMUG020676,pFus
lNONMMUG020676,pTardbp
lNONMMUG020676,pUpf1
lNONMMUG020677,pFus
lNONMMUG020677,pPabpc1
lNONMMUG020677,pUpf1
lNONMMUG020678,pFmr1
lNONMMUG020678,pFus
lNONMMUG020678,pUpf1
lNONMMUG020679,pUpf1
lNONMMUG020682,pFus
lNONMMUG020682,pTardbp
lNONMMUG020683,pTardbp
lNONMMUG020684,pTardbp
lNONMMUG020684,pUpf1
lNONMMUG020685,pFus
lNONMMUG020685,pTardbp
lNONMMUG020686,pFus
lNONMMUG020686,pTardbp
lNONMMUG020687,pFus
lNONMMUG020692,pUpf1
lNONMMUG020693,pFus
lNONMMUG020695,pTardbp
lNONMMUG020695,pUpf1
lNONMMUG020703,pEzh2
lNONMMUG020703,pTardbp
lNONMMUG020708,pFus
lNONMMUG020708,pPabpc1
lNONMMUG020708,pRbfox2
lNONMMUG020708,pSfpq
lNONMMUG020708,pTardbp
lNONMMUG020708,pUpf1
lNONMMUG020709,pCelf1
lNONMMUG020709,pEzh2
lNONMMUG020709,pFmr1
lNONMMUG020709,pFus
lNONMMUG020709,pJarid2
lNONMMUG020709,pMbnl1
lNONMMUG020709,pTardbp
lNONMMUG020709,pUpf1
lNONMMUG020713,pFus
lNONMMUG020713,pPabpc1
lNONMMUG020713,pRbfox2
lNONMMUG020713,pZfp36
lNONMMUG020713,pTardbp
lNONMMUG020714,pFus
lNONMMUG020714,pTardbp
lNONMMUG020716,pFus
lNONMMUG020716,pTardbp
lNONMMUG020717,pFmr1
lNONMMUG020717,pFmr1
lNONMMUG020717,pFus
lNONMMUG020717,pRbfox2
lNONMMUG020717,pSfpq
lNONMMUG020717,pTardbp
lNONMMUG020717,pHdlbp
lNONMMUG020718,pTardbp
lNONMMUG020720,pFus
lNONMMUG020720,pPou5f1
lNONMMUG020720,pRbfox2
lNONMMUG020720,pUpf1
lNONMMUG020724,pFus
lNONMMUG020725,pFus
lNONMMUG020727,pCelf1
lNONMMUG020727,pFus
lNONMMUG020727,pPabpc1
lNONMMUG020728,pFmr1
lNONMMUG020728,pFus
lNONMMUG020728,pTardbp
lNONMMUG020728,pUpf1
lNONMMUG020729,pCelf1
lNONMMUG020729,pFmr1
lNONMMUG020729,pFus
lNONMMUG020729,pMbnl2
lNONMMUG020729,pTardbp
lNONMMUG020733,pTardbp
lNONMMUG020733,pUpf1
lNONMMUG020735,pFus
lNONMMUG020735,pTardbp
lNONMMUG020736,pFus
lNONMMUG020736,pTardbp
lNONMMUG020736,pUpf1
lNONMMUG020737,pFus
lNONMMUG020739,pFus
lNONMMUG020739,pJarid2
lNONMMUG020739,pTardbp
lNONMMUG020740,pCelf1
lNONMMUG020740,pEzh2
lNONMMUG020740,pFus
lNONMMUG020740,pMbnl1
lNONMMUG020740,pTardbp
lNONMMUG020740,pUpf1
lNONMMUG020741,pCelf1
lNONMMUG020741,pEzh2
lNONMMUG020741,pFus
lNONMMUG020741,pTardbp
lNONMMUG020741,pUpf1
lNONMMUG020742,pFus
lNONMMUG020742,pTardbp
lNONMMUG020742,pTardbp
lNONMMUG020742,pUpf1
lNONMMUG020743,pCelf1
lNONMMUG020743,pFus
lNONMMUG020743,pJarid2
lNONMMUG020743,pNova1
lNONMMUG020743,pTardbp
lNONMMUG020743,pTardbp
lNONMMUG020744,pFus
lNONMMUG020744,pTardbp
lNONMMUG020746,pCelf1
lNONMMUG020746,pFus
lNONMMUG020746,pJarid2
lNONMMUG020746,pTardbp
lNONMMUG020746,pUpf1
lNONMMUG020747,pFus
lNONMMUG020752,pFmr1
lNONMMUG020752,pFus
lNONMMUG020752,pTardbp
lNONMMUG020752,pUpf1
lNONMMUG020753,pFmr1
lNONMMUG020753,pFus
lNONMMUG020753,pTardbp
lNONMMUG020753,pUpf1
lNONMMUG020754,pFmr1
lNONMMUG020754,pFus
lNONMMUG020754,pTardbp
lNONMMUG020754,pUpf1
lNONMMUG020756,pFmr1
lNONMMUG020756,pFus
lNONMMUG020756,pUpf1
lNONMMUG020757,pTardbp
lNONMMUG020758,pFus
lNONMMUG020758,pTardbp
lNONMMUG020759,pFus
lNONMMUG020759,pTardbp
lNONMMUG020760,pFus
lNONMMUG020760,pTardbp
lNONMMUG020761,pAgo2
lNONMMUG020761,pCoil
lNONMMUG020761,pEzh2
lNONMMUG020761,pFmr1
lNONMMUG020761,pFus
lNONMMUG020761,pJarid2
lNONMMUG020761,pPabpc1
lNONMMUG020761,pSrsf4
lNONMMUG020761,pSrsf3
lNONMMUG020761,pTardbp
lNONMMUG020761,pUpf1
lNONMMUG020762,pCelf1
lNONMMUG020762,pFus
lNONMMUG020762,pTardbp
lNONMMUG020762,pTardbp
lNONMMUG020764,pFus
lNONMMUG020764,pTardbp
lNONMMUG020764,pUpf1
lNONMMUG020765,pFus
lNONMMUG020766,pCelf1
lNONMMUG020766,pFus
lNONMMUG020766,pUpf1
lNONMMUG020767,pCelf1
lNONMMUG020767,pFus
lNONMMUG020767,pPabpc1
lNONMMUG020769,pCelf1
lNONMMUG020770,pFmr1
lNONMMUG020770,pFus
lNONMMUG020771,pCelf1
lNONMMUG020771,pFus
lNONMMUG020771,pUpf1
lNONMMUG020772,pCelf1
lNONMMUG020772,pFus
lNONMMUG020772,pTardbp
lNONMMUG020772,pUpf1
lNONMMUG020773,pCelf1
lNONMMUG020773,pFmr1
lNONMMUG020773,pFus
lNONMMUG020773,pTardbp
lNONMMUG020773,pUpf1
lNONMMUG020776,pEzh2
lNONMMUG020776,pSrsf4
lNONMMUG020776,pSrsf3
lNONMMUG020776,pUpf1
